['[CLS]', 'presents', 'a', 'good', 'case', 'while', 'failing', 'to', 'provide', 'a', 'reason', 'for', 'us', 'to', 'care', 'beyond', 'the', 'very', 'basic', 'dictums', 'of', 'human', 'decency', '[SEP]']	[0.09986181557178497, 0.03662608191370964, 0.02455570176243782, 0.039764825254678726, 0.04018006846308708, 0.032480914145708084, 0.05352167785167694, 0.024380773305892944, 0.059931427240371704, 0.024385783821344376, 0.04377659782767296, 0.028679057955741882, 0.02792833186686039, 0.025571946054697037, 0.037275876849889755, 0.04617518559098244, 0.024882063269615173, 0.03408687934279442, 0.04122263938188553, 0.10119600966572762, 0.02575981803238392, 0.031220225617289543, 0.06715872511267662, 0.029377656057476997]
['[CLS]', 'beautifully', 'crafted', 'engaging', 'filmmaking', 'that', 'should', 'attract', 'upscale', 'audiences', 'hungry', 'for', 'quality', 'and', 'a', 'nostalgic', 'twisty', 'yarn', 'that', 'will', 'keep', 'them', 'guessing', '[SEP]']	[0.17647571861743927, 0.04477396234869957, 0.044811274856328964, 0.030904339626431465, 0.038604021072387695, 0.02365502342581749, 0.029651271179318428, 0.04161595180630684, 0.030779195949435234, 0.04704448580741882, 0.034130871295928955, 0.024308498948812485, 0.0335138700902462, 0.022730039432644844, 0.021055348217487335, 0.09807423874735832, 0.05381007306277752, 0.03380131721496582, 0.023609502241015434, 0.029079506173729897, 0.028195884078741074, 0.023932790383696556, 0.038306497037410736, 0.027136413380503654]
['[CLS]', 'bread', 'my', 'sweet', 'has', 'so', 'many', 'flaws', 'it', 'would', 'be', 'easy', 'for', 'critics', 'to', 'shred', 'it', '[SEP]']	[0.13766777515411377, 0.0497116856276989, 0.04418173059821129, 0.05668922886252403, 0.05111802741885185, 0.0412084199488163, 0.046996720135211945, 0.06644707173109055, 0.038845475763082504, 0.05733622610569, 0.03878580033779144, 0.06235494464635849, 0.039201702922582626, 0.07390543073415756, 0.03300192579627037, 0.08333858847618103, 0.03268123045563698, 0.046528082340955734]
['[CLS]', 'slow', 'silly', 'and', 'unintentionally', 'hilarious', '[SEP]']	[0.18229267001152039, 0.07067438960075378, 0.08675793558359146, 0.06583240628242493, 0.4058816134929657, 0.10994981229305267, 0.07861112803220749]
['[CLS]', 'ultimately', 'feels', 'empty', 'and', 'unsatisfying', 'like', 'swallowing', 'a', 'communion', 'wafer', 'without', 'the', 'wine', '[SEP]']	[0.15370048582553864, 0.04847561940550804, 0.06931651383638382, 0.050736334174871445, 0.036294762045145035, 0.18960146233439445, 0.042655982077121735, 0.05599255859851837, 0.033159080892801285, 0.060205068439245224, 0.08932407572865486, 0.043856073170900345, 0.03178620710968971, 0.044238828122615814, 0.05065689980983734]
['[CLS]', 'exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza', '[SEP]']	[0.20304368436336517, 0.0645032525062561, 0.023653268814086914, 0.07134642079472542, 0.027509773150086403, 0.024263955652713776, 0.07409540191292763, 0.04071056470274925, 0.032620981335639954, 0.02587887831032276, 0.024750277400016785, 0.11084097996354103, 0.04644379764795303, 0.026090238243341446, 0.02432756870985031, 0.032722633332014084, 0.11556757427752018, 0.03163110464811325]
['[CLS]', 'the', 'film', 'rehashes', 'several', 'old', 'themes', 'and', 'is', 'capped', 'with', 'pointless', 'extremes', '[SEP]']	[0.1687701940536499, 0.04231121391057968, 0.07081678509712219, 0.1546005792915821, 0.05412866547703743, 0.05134674534201622, 0.08399279415607452, 0.04481583833694458, 0.05100831389427185, 0.05927806720137596, 0.044036269187927246, 0.06560183316469193, 0.04892253875732422, 0.06037020683288574]
['[CLS]', 'ryan', 'gosling', 'is', 'in', 'a', 'word', 'brilliant', 'as', 'the', 'conflicted', 'daniel', '[SEP]']	[0.13640527427196503, 0.083428755402565, 0.11881063506007195, 0.060924261808395386, 0.049522899091243744, 0.04446987807750702, 0.0724341943860054, 0.08250106126070023, 0.047940514981746674, 0.04608157277107239, 0.13059301674365997, 0.06319227069616318, 0.06369569897651672]
['[CLS]', 'if', 'deuces', 'wild', 'had', 'been', 'tweaked', 'up', 'a', 'notch', 'it', 'would', 'have', 'become', 'a', 'camp', 'adventure', 'one', 'of', 'those', 'movies', '[SEP]']	[0.11365052312612534, 0.03647346794605255, 0.09491412155330181, 0.03571038320660591, 0.03436167910695076, 0.031186161562800407, 0.134511299431324, 0.02912331372499466, 0.025183457881212234, 0.04213830456137657, 0.029388129711151123, 0.04518182575702667, 0.030976952984929085, 0.044383373111486435, 0.024507442489266396, 0.03282870724797249, 0.050227392464876175, 0.028123389929533005, 0.025612927973270416, 0.03221500292420387, 0.04565788060426712, 0.03364456072449684]
['[CLS]', 'frida', 'is', 'certainly', 'no', 'disaster', 'but', 'neither', 'is', 'it', 'the', 'kahlo', 'movie', 'frida', 'fans', 'have', 'been', 'looking', 'for', '[SEP]']	[0.167608842253685, 0.07006942108273506, 0.03261902928352356, 0.060088369995355606, 0.030768778175115585, 0.04475540667772293, 0.03237564489245415, 0.044971294701099396, 0.03386557102203369, 0.029113519936800003, 0.026239732280373573, 0.10231709480285645, 0.04866731911897659, 0.07036544382572174, 0.04601375013589859, 0.03282606229186058, 0.030863679945468903, 0.03668166697025299, 0.024400794878602028, 0.035388533025979996]
