['[CLR]', '▁the', '▁intense', '▁interest', '▁aroused', '▁in', '▁the', '▁public', '▁by', '▁what', '▁was', '▁known', '▁at', '▁the', '▁time', '▁as', '▁the', '▁styles', '▁case', '▁has', '▁now', '▁somewhat', '▁subsided', '[SEP]']	[14.362311840057373, 3.188279625028372, 5.4905368238687515, 7.273895084857941, 6.997215263545513, 3.5999943874776363, 2.101430956274271, 8.832352578639984, 3.8538979291915894, 6.64341301843524, 3.14809725061059, 6.743850585073233, 3.8757371325045824, 2.6171979308128357, 7.251375328749418, 4.269002303481102, 2.8426914997398853, 7.513119708746672, 13.916741639375687, 4.936679486185312, 6.03623016551137, 6.545605909079313, 3.6592816095799208, 4.721914239227772]
['[CLR]', '▁nevertheless', '▁in', '▁view', '▁of', '▁the', '▁worldwide', '▁notoriety', '▁which', '▁attended', '▁it', '▁i', '▁have', '▁been', '▁asked', '▁both', '▁by', '▁my', '▁friend', '▁and', '▁the', '▁family', '▁themselves', '▁to', '▁write', '▁an', '▁account', '▁of', '▁the', '▁whole', '▁story', '[SEP]']	[21.697371512651443, 9.074937030673027, 3.7326680794358253, 8.773114539682865, 3.024010445922613, 3.4671773463487625, 8.708844430744648, 11.400704339146614, 10.170164965093136, 14.517844162881374, 5.657244928181171, 4.734665986150503, 4.465786729007959, 4.206319227814674, 7.332689840346575, 6.410739868879318, 4.106426812708378, 2.9731838312000036, 7.752523321658373, 3.496917247772217, 3.048556413501501, 9.087062641978264, 5.810229320079088, 3.276714254170656, 6.613946706056595, 2.9639891982078552, 8.056830704212189, 2.973159981891513, 3.063697809353471, 9.783749207854271, 12.589448004961014, 8.199943765997887]
['[CLR]', '▁this', '▁we', '▁trust', '▁will', '▁silence', '▁the', '▁sensational', '▁rumours', '▁which', '▁still', '▁persist', '[SEP]']	[7.155713886022568, 3.7631063163280487, 3.2983553633093834, 7.913084000349045, 3.113828793168068, 3.62358957529068, 1.8512488678097725, 3.7423689365386963, 3.923753321170807, 3.775321513414383, 4.217920370399952, 4.512247085571289, 3.407429061830044]
['[CLR]', '▁i', '▁will', '▁therefore', '▁briefly', '▁set', '▁down', '▁the', '▁circumstances', '▁which', '▁led', '▁to', '▁my', '▁being', '▁connected', '▁with', '▁the', '▁affair', '[SEP]']	[10.19226436316967, 2.459954883903265, 4.638859404250979, 5.46800172328949, 6.580976910889149, 6.489167511463165, 7.29106817767024, 2.143073523417115, 6.877925455570221, 3.3623280487954617, 4.592632940039039, 2.5382842551916838, 2.823374632745981, 5.23281223513186, 8.0223392508924, 3.4049726836383343, 3.380498766899109, 6.065872274339199, 4.638215534389019]
['[CLR]', '▁i', '▁had', '▁been', '▁invalid', 'ed', '▁home', '▁from', '▁the', '▁front', '▁and', '▁after', '▁spending', '▁some', '▁months', '▁in', '▁a', '▁rather', '▁depressing', '▁con', 'val', 'escent', '▁home', '▁was', '▁given', '▁a', '▁months', '▁sick', '▁leave', '[SEP]']	[15.694873064756393, 3.2133759818971157, 3.5679004602134228, 4.513770688325167, 9.329926379024982, 7.125717576593161, 9.969116821885109, 5.980468109250069, 2.7817435041069984, 10.3402687497437, 3.9881614223122597, 4.746516369283199, 5.000301571562886, 4.830866601318121, 6.618744809180498, 3.127780571579933, 2.288420330733061, 5.952637668699026, 6.552995812147856, 6.17213449627161, 9.475420489907265, 10.39734884724021, 9.543322518467903, 4.623953206464648, 6.989789862185717, 4.019732037559152, 9.150508165359497, 9.70310172997415, 3.7339780647307634, 5.955287855118513]
['[CLR]', '▁having', '▁no', '▁near', '▁relations', '▁or', '▁friends', '▁i', '▁was', '▁trying', '▁to', '▁make', '▁up', '▁my', '▁mind', '▁what', '▁to', '▁do', '▁when', '▁i', '▁ran', '▁across', '▁john', '▁cavendish', '[SEP]']	[12.691325291991234, 3.3614749684929848, 4.065380319952965, 7.273292001336813, 8.247765954583883, 2.762605618685484, 5.09294468164444, 3.3416213914752007, 3.8136510271579027, 5.622167926281691, 2.15696079749614, 5.655923265963793, 6.555655758827925, 2.6922777630388737, 9.288206040859222, 6.065581560134888, 3.2621567137539387, 5.146610274910927, 6.9282069727778435, 2.4759104922413826, 7.311753515154123, 9.82756382226944, 6.402202147990465, 3.2687943149358034, 4.870500974357128]
['[CLR]', '▁i', '▁had', '▁seen', '▁very', '▁little', '▁of', '▁him', '▁for', '▁some', '▁years', '[SEP]']	[5.378743961453438, 1.7235523015260696, 2.3975503593683243, 4.792299032211304, 3.3395351245999336, 4.172667980194092, 3.201913006603718, 1.9857281669974327, 2.7320763021707535, 4.267972618341446, 6.703010007739067, 5.592344842851162]
['[CLR]', '▁indeed', '▁i', '▁had', '▁never', '▁known', '▁him', '▁particularly', '▁well', '[SEP]']	[7.687899112701416, 5.193858325481415, 2.0933336317539215, 2.2483812868595123, 3.401004910469055, 3.4085686206817627, 2.2264006063342094, 5.237398087978363, 7.474719226360321, 3.803015783429146]
['[CLR]', '▁he', '▁was', '▁a', '▁good', '▁fifteen', '▁years', '▁my', '▁senior', '▁for', '▁one', '▁thing', '▁though', '▁he', '▁hardly', '▁looked', '▁his', '▁years', '[SEP]']	[10.994408383965492, 1.9599269181489944, 2.4745144322514534, 1.9127315040677786, 7.619164161384106, 5.6730971448123455, 5.74248494207859, 4.24322197586298, 8.363894149661064, 4.799139067530632, 7.239811085164547, 6.078117236495018, 8.103596217930317, 2.4269555248320103, 6.159759692847729, 6.5613701567053795, 3.115077655762434, 6.86659762263298, 6.400285512208939]
['[CLR]', '▁as', '▁a', '▁boy', '▁though', '▁i', '▁had', '▁often', '▁stayed', '▁at', '▁styles', '▁his', '▁mothers', '▁place', '▁in', '[SEP]']	[8.878175139427185, 3.2658890411257744, 2.3685319051146507, 6.535220630466938, 4.97767049819231, 3.041830360889435, 4.1576234847307205, 6.190300740301609, 7.541789025068283, 3.476036660373211, 3.726761169731617, 4.43509005010128, 7.048633560538292, 6.2555131316185, 3.1628910675644875, 3.6034920662641525]
['[CLR]', '▁we', '▁had', '▁a', '▁good', '▁yarn', '▁about', '▁old', '▁times', '▁and', '▁it', '▁ended', '▁in', '▁his', '▁inviting', '▁me', '▁down', '▁to', '▁styles', '▁to', '▁spend', '▁my', '▁leave', '▁there', '[SEP]']	[12.88302817940712, 3.436896013095975, 5.271492518484592, 2.3446215400472283, 7.32428141310811, 7.821695681661367, 7.782966420054436, 6.547561127692461, 5.2790023647248745, 3.6759385596960783, 3.190499383956194, 7.506653480231762, 4.398407766595483, 5.951449189335108, 6.36186870187521, 3.14119179174304, 7.170365534722805, 3.3453224822878838, 5.349407944828272, 2.6187219321727753, 7.924507457762957, 2.4906246084719896, 7.025473158806562, 5.559552252292633, 4.341662153601646]
['[CLR]', '▁the', '▁mater', '▁will', '▁be', '▁delighted', '▁to', '▁see', '▁you', '▁all', '▁those', '▁years', '▁he', '▁added', '[SEP]']	[10.050407230854034, 2.4160618633031845, 7.044880956411362, 3.274523086845875, 2.776559639722109, 8.518475815653801, 2.180228114128113, 6.0779498517513275, 4.756413221359253, 5.865632496774197, 6.712618947029114, 7.050859034061432, 4.274142771959305, 6.15093021094799, 4.7852064073085785]
['[CLR]', '▁your', '▁mother', '▁keeps', '▁well', '▁i', '▁asked', '[SEP]']	[4.618942767381668, 1.5994054079055786, 2.109662264585495, 4.433673143386841, 4.111006587743759, 2.431112974882126, 2.6582342982292175, 2.4001537561416626]
['[CLR]', '▁oh', '▁yes', '[SEP]']	[2.9207939505577087, 1.2238992303609848, 1.3812603056430817, 2.0756278038024902]
['[CLR]', '▁i', '▁suppose', '▁you', '▁know', '▁that', '▁she', '▁has', '▁married', '▁again', '[SEP]']	[4.691030785441399, 1.7582948170602322, 5.367545306682587, 2.3812036961317062, 4.376486599445343, 2.07596492767334, 1.7569196037948132, 2.8952684327960014, 5.7423307448625565, 4.138469524681568, 2.69072612375021]
['[CLR]', '▁i', '▁am', '▁afraid', '▁i', '▁showed', '▁my', '▁surprise', '▁rather', '▁plain', 'ly', '[SEP]']	[5.3485297709703445, 1.2890986390411854, 2.2162516079843044, 5.352634444832802, 1.8615891560912132, 4.909403681755066, 1.6104302536696196, 4.4722247794270515, 5.534528136253357, 5.532736591994762, 3.163542442023754, 2.6978077739477158]
['[CLR]', '▁mrs', '▁cavendish', '▁who', '▁had', '▁married', '▁john', 's', '▁father', '▁when', '▁he', '▁was', '▁a', '▁widow', 'er', '▁with', '▁two', '▁sons', '▁had', '▁been', '▁a', '▁handsome', '▁woman', '▁of', '▁as', '▁i', '▁remembered', '▁her', '[SEP]']	[17.474063962697983, 8.560349397361279, 7.226929716765881, 5.766603071242571, 3.7793988175690174, 8.050676185637712, 6.645943120121956, 4.553361197933555, 7.360228881239891, 5.829764936119318, 3.0420838333666325, 2.9710898399353027, 2.1713406052440405, 10.008117511868477, 6.003498937934637, 4.034473601728678, 3.999877691268921, 6.284287199378014, 5.919883757829666, 5.15328598767519, 2.4278342574834824, 7.578854184597731, 6.2115373238921165, 7.2538850493729115, 7.576125133782625, 4.407253047451377, 8.567926749587059, 5.3934737630188465, 6.0012600645422935]
['[CLR]', '▁she', '▁certainly', '▁could', '▁not', '▁be', '▁a', '▁day', '▁less', '▁than', '▁seventy', '▁now', '[SEP]']	[8.916447520256042, 2.8889688700437546, 6.79888254404068, 4.104709565639496, 3.4575797468423843, 3.694921240210533, 2.1508880108594894, 6.83818019926548, 5.086184024810791, 3.191852867603302, 6.696682631969452, 8.39997261762619, 3.7775701880455017]
['[CLR]', '▁i', '▁recalled', '▁her', '▁as', '▁an', '▁energetic', '▁auto', 'cratic', '▁personality', '▁somewhat', '▁inclined', '▁to', '▁charitable', '▁and', '▁social', '▁notoriety', '▁with', '▁a', '▁fond', 'ness', '▁for', '▁opening', '▁bazaar', 's', '▁and', '▁playing', '▁the', '▁lady', '▁bou', 'nt', 'i', 'ful', '[SEP]']	[15.817474484443665, 2.850738071836531, 6.362635424360633, 3.24705828120932, 3.0737763103097677, 1.8344636112451553, 4.771094214171171, 5.16713457647711, 6.829958291724324, 5.621644669212401, 6.6782535770908, 7.626199910417199, 3.2263495568186045, 7.553540501743555, 2.5527196917682886, 5.414203284308314, 6.210884829983115, 3.7250889353454113, 2.0251573007553816, 7.24001002125442, 4.874912107363343, 3.4136851876974106, 4.976611170917749, 7.536427551880479, 2.2823713324032724, 2.6200802624225616, 7.206042801961303, 2.1753844767808914, 7.144865760579705, 9.287179466336966, 6.453171044588089, 4.007640339434147, 5.24205079022795, 5.325246348977089]
['[CLR]', '▁she', '▁was', '▁a', '▁most', '▁generous', '▁woman', '▁and', '▁possessed', '▁a', '▁considerable', '▁fortune', '▁of', '▁her', '▁own', '[SEP]']	[8.292093008756638, 1.7145386673510075, 1.5972942523658276, 1.2639302797615528, 5.6125428304076195, 6.987797938287258, 3.973786696791649, 2.0445764139294624, 5.079347942024469, 1.6454253923147917, 5.856983631849289, 8.08449000120163, 4.705376951023936, 3.1073132418096066, 6.313302107155323, 3.5958330519497395]
['[CLR]', '▁their', '▁styles', '▁court', '▁had', '▁been', '▁purchased', '▁by', '▁mr', '▁cavendish', '▁early', '▁in', '▁their', '▁married', '▁life', '[SEP]']	[10.428575783967972, 2.621512249112129, 5.876484706997871, 7.671365760266781, 2.855128452181816, 2.5523716770112514, 5.8389871418476105, 1.9224223122000694, 5.602531671524048, 4.492944002151489, 5.3402359411120415, 2.901833761483431, 2.5807167068123817, 4.576422855257988, 7.126348629593849, 4.325084500014782]
['[CLR]', '▁he', '▁had', '▁been', '▁completely', '▁under', '▁his', '▁wife', 's', '▁ascend', 'ancy', '▁so', '▁much', '▁so', '▁that', '▁on', '▁dying', '▁he', '▁left', '▁the', '▁place', '▁to', '▁her', '▁for', '▁her', '▁lifetime', '▁as', '▁well', '▁as', '▁the', '▁larger', '▁part', '▁of', '▁his', '▁income', '▁an', '▁arrangement', '▁that', '▁was', '▁distinctly', '▁unfair', '▁to', '▁his', '▁two', '▁sons', '[SEP]']	[24.47117045521736, 2.96271416451782, 4.022283095866442, 5.138008756563067, 8.533028697595, 9.456437246873975, 3.127514361869544, 7.528156390413642, 6.005702573806047, 12.101862533017993, 9.148575820028782, 5.885560017079115, 7.288428174331784, 7.841399164870381, 5.332214217633009, 7.994167398661375, 10.733912888914347, 3.626620546914637, 9.543347047641873, 3.807165271602571, 8.733716502785683, 5.267555286176503, 4.421950331889093, 5.56038460880518, 3.1702289497479796, 11.072897233068943, 4.322464735247195, 6.912073930725455, 4.6090495232492685, 3.103981526568532, 7.769260935485363, 7.554775092750788, 2.8867263006977737, 2.564911097753793, 10.176746759563684, 5.3238752745091915, 8.42055882140994, 3.3279535779729486, 2.807515454478562, 14.795293809846044, 10.672818552702665, 2.885811763815582, 2.93389602471143, 6.872647773474455, 7.221953820437193, 7.282795440405607]
['[CLR]', '▁their', '▁stepmother', '▁however', '▁had', '▁always', '▁been', '▁most', '▁generous', '▁to', '▁them', '▁indeed', '▁they', '▁were', '▁so', '▁young', '▁at', '▁the', '▁time', '▁of', '▁their', '▁fathers', '▁re', 'marriage', '▁that', '▁they', '▁always', '▁thought', '▁of', '▁her', '▁as', '▁their', '▁own', '▁mother', '[SEP]']	[21.07810301333666, 4.0857246881350875, 12.333761017769575, 9.090510047972202, 6.5054089818149805, 7.740951776504517, 4.811033968813717, 6.725996691733599, 11.153343241661787, 4.877887628041208, 4.736589316278696, 15.608305610716343, 4.176083976402879, 4.68740913271904, 7.337104557082057, 8.829168289899826, 5.144842877052724, 3.129508370999247, 8.41142410505563, 3.4234766652807593, 3.4029478104785085, 9.073857971467078, 9.814574950374663, 11.340168624185026, 5.5812690276652575, 3.9563246574252844, 7.649493599310517, 9.465242666192353, 5.076327371876687, 6.66323118750006, 5.87637459859252, 4.296964114066213, 11.562818298116326, 10.829050344415009, 8.23225225880742]
['[CLR]', '▁lawrence', '▁the', '▁younger', '▁had', '▁been', '▁a', '▁delicate', '▁youth', '[SEP]']	[6.3766433000564575, 3.897867627441883, 2.506235584616661, 4.206016764044762, 3.1596219316124916, 3.188544377684593, 2.387620747089386, 5.820667594671249, 4.728769555687904, 3.2378484159708023]
