['[CLS]', 'presents', 'a', 'good', 'case', 'while', 'failing', 'to', 'provide', 'a', 'reason', 'for', 'us', 'to', 'care', 'beyond', 'the', 'very', 'basic', 'dictums', 'of', 'human', 'decency', '[SEP]']	[0.48058971762657166, 0.022586530074477196, 0.015315180644392967, 0.01948346011340618, 0.020394975319504738, 0.017406553030014038, 0.030028555542230606, 0.016950096935033798, 0.02731667459011078, 0.01534908264875412, 0.028786372393369675, 0.01911635510623455, 0.016308477148413658, 0.0172469150274992, 0.021498076617717743, 0.0268354881554842, 0.015413735061883926, 0.018945226445794106, 0.021772004663944244, 0.05527124460786581, 0.015789112076163292, 0.018268069252371788, 0.03799287788569927, 0.021334948018193245]
['[CLS]', 'beautifully', 'crafted', 'engaging', 'filmmaking', 'that', 'should', 'attract', 'upscale', 'audiences', 'hungry', 'for', 'quality', 'and', 'a', 'nostalgic', 'twisty', 'yarn', 'that', 'will', 'keep', 'them', 'guessing', '[SEP]']	[0.642504870891571, 0.01491257268935442, 0.015998823568224907, 0.014233780093491077, 0.015295760706067085, 0.01186499185860157, 0.015176314860582352, 0.016435610130429268, 0.012414763681590557, 0.01773376576602459, 0.01692592352628708, 0.01169465109705925, 0.01465555839240551, 0.011662520468235016, 0.009994950145483017, 0.04103590175509453, 0.023672575131058693, 0.01490399893373251, 0.011900382116436958, 0.012932676821947098, 0.014569338411092758, 0.011224391870200634, 0.012714694254100323, 0.015541153028607368]
['[CLS]', 'bread', 'my', 'sweet', 'has', 'so', 'many', 'flaws', 'it', 'would', 'be', 'easy', 'for', 'critics', 'to', 'shred', 'it', '[SEP]']	[0.3921073377132416, 0.03489503636956215, 0.029762940481305122, 0.03448133170604706, 0.03402024507522583, 0.03051159344613552, 0.033194638788700104, 0.040842894464731216, 0.029450461268424988, 0.044192396104335785, 0.028899870812892914, 0.03936506807804108, 0.02997044287621975, 0.04750952869653702, 0.024853259325027466, 0.06101983040571213, 0.02434232272207737, 0.04058092087507248]
['[CLS]', 'slow', 'silly', 'and', 'unintentionally', 'hilarious', '[SEP]']	[0.4624749720096588, 0.04308728873729706, 0.0515819787979126, 0.044866569340229034, 0.28083764389157295, 0.0559338703751564, 0.06121762469410896]
['[CLS]', 'ultimately', 'feels', 'empty', 'and', 'unsatisfying', 'like', 'swallowing', 'a', 'communion', 'wafer', 'without', 'the', 'wine', '[SEP]']	[0.6325874924659729, 0.019682900980114937, 0.027793774381279945, 0.020549697801470757, 0.017061179503798485, 0.0803607627749443, 0.019112136214971542, 0.022613149136304855, 0.01554134488105774, 0.02341318503022194, 0.03835572488605976, 0.02125409245491028, 0.015035180374979973, 0.019050782546401024, 0.02758859097957611]
['[CLS]', 'exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza', '[SEP]']	[0.8423386216163635, 0.012606859672814608, 0.0046945190988481045, 0.012884369120001793, 0.005980870220810175, 0.004951175767928362, 0.013963263016194105, 0.007464325521141291, 0.006988252513110638, 0.005563295911997557, 0.004890287760645151, 0.02046093065291643, 0.00841518770903349, 0.00576768908649683, 0.0050978767685592175, 0.006516139954328537, 0.02372932666912675, 0.007686828728765249]
['[CLS]', 'the', 'film', 'rehashes', 'several', 'old', 'themes', 'and', 'is', 'capped', 'with', 'pointless', 'extremes', '[SEP]']	[0.5199790596961975, 0.024777578189969063, 0.03722589835524559, 0.0889093428850174, 0.03032544068992138, 0.025409163907170296, 0.04877420887351036, 0.028705820441246033, 0.030506296083331108, 0.03889886662364006, 0.026808470487594604, 0.031723443418741226, 0.028408806771039963, 0.03954768925905228]
['[CLS]', 'ryan', 'gosling', 'is', 'in', 'a', 'word', 'brilliant', 'as', 'the', 'conflicted', 'daniel', '[SEP]']	[0.4315897226333618, 0.04445597901940346, 0.0724751427769661, 0.04426507651805878, 0.03758838400244713, 0.03289644792675972, 0.044555459171533585, 0.0547432042658329, 0.03337138891220093, 0.03394714370369911, 0.08008170500397682, 0.039750367403030396, 0.05027984455227852]
['[CLS]', 'if', 'deuces', 'wild', 'had', 'been', 'tweaked', 'up', 'a', 'notch', 'it', 'would', 'have', 'become', 'a', 'camp', 'adventure', 'one', 'of', 'those', 'movies', '[SEP]']	[0.5670404434204102, 0.018723800778388977, 0.04499402642250061, 0.01706611178815365, 0.01845400035381317, 0.014629347249865532, 0.0631171902641654, 0.01354766171425581, 0.013502677902579308, 0.018709739670157433, 0.014667965471744537, 0.022412780672311783, 0.016673589125275612, 0.021979205310344696, 0.012909029610455036, 0.015605439431965351, 0.02088906243443489, 0.014051546342670918, 0.014386204071342945, 0.016412649303674698, 0.019104544073343277, 0.02112291380763054]
['[CLS]', 'frida', 'is', 'certainly', 'no', 'disaster', 'but', 'neither', 'is', 'it', 'the', 'kahlo', 'movie', 'frida', 'fans', 'have', 'been', 'looking', 'for', '[SEP]']	[0.6140514612197876, 0.03241143375635147, 0.014713737182319164, 0.024041496217250824, 0.013556793332099915, 0.018085259944200516, 0.018026204779744148, 0.01901015266776085, 0.015794556587934494, 0.015433937311172485, 0.01265906821936369, 0.046889157965779305, 0.01945829764008522, 0.03456761874258518, 0.021037284284830093, 0.014939745888113976, 0.013779700733721256, 0.018440669402480125, 0.012866472825407982, 0.0202370323240757]
