['[CLS]', 'the', 'intense', 'interest', 'aroused', 'in', 'the', 'public', 'by', 'what', 'was', 'known', 'at', 'the', 'time', 'as', 'the', 'styles', 'case', 'has', 'now', 'somewhat', 'subsided', '[SEP]']	[0.09644799679517746, 0.0251613836735487, 0.06913771480321884, 0.05486861988902092, 0.06122168153524399, 0.028712667524814606, 0.02657044678926468, 0.036714814603328705, 0.03250892832875252, 0.03784693777561188, 0.032898880541324615, 0.04731530323624611, 0.03227809816598892, 0.026603782549500465, 0.03331783041357994, 0.031067578122019768, 0.027375413104891777, 0.04835132881999016, 0.041771095246076584, 0.03918428346514702, 0.035036034882068634, 0.05396662652492523, 0.0480445921421051, 0.03359796479344368]
['[CLS]', 'nevertheless', 'in', 'view', 'of', 'the', 'worldwide', 'notoriety', 'which', 'attended', 'it', 'i', 'have', 'been', 'asked', 'both', 'by', 'my', 'friend', 'and', 'the', 'family', 'themselves', 'to', 'write', 'an', 'account', 'of', 'the', 'whole', 'story', '[SEP]']	[0.10263478755950928, 0.04533878341317177, 0.02270607091486454, 0.03333517536520958, 0.024227600544691086, 0.019864702597260475, 0.034307386726140976, 0.050231561064720154, 0.024700775742530823, 0.04444405436515808, 0.02336844429373741, 0.025587312877178192, 0.029130062088370323, 0.027805618941783905, 0.034238845109939575, 0.026633204892277718, 0.02409997768700123, 0.026435472071170807, 0.04007013142108917, 0.02044624090194702, 0.02134205959737301, 0.027975808829069138, 0.0313992016017437, 0.01994595117866993, 0.03620580583810806, 0.02040982060134411, 0.03513047471642494, 0.02198524959385395, 0.019348010420799255, 0.03232920914888382, 0.028226234018802643, 0.026095664128661156]
['[CLS]', 'this', 'we', 'trust', 'will', 'silence', 'the', 'sensational', 'rumours', 'which', 'still', 'persist', '[SEP]']	[0.14187933504581451, 0.05405768007040024, 0.0629911944270134, 0.06840682029724121, 0.06646420806646347, 0.07287989556789398, 0.04709996283054352, 0.14384576678276062, 0.09606410562992096, 0.055316805839538574, 0.05520230904221535, 0.07712339609861374, 0.05866873264312744]
['[CLS]', 'i', 'will', 'therefore', 'briefly', 'set', 'down', 'the', 'circumstances', 'which', 'led', 'to', 'my', 'being', 'connected', 'with', 'the', 'affair', '[SEP]']	[0.09691444784402847, 0.04464169591665268, 0.05123545229434967, 0.08179886639118195, 0.0684344470500946, 0.045758623629808426, 0.04730164632201195, 0.035487208515405655, 0.06839482486248016, 0.04045989736914635, 0.0558706559240818, 0.035732366144657135, 0.0464484766125679, 0.044337980449199677, 0.06415615230798721, 0.03908901289105415, 0.03178491070866585, 0.058094896376132965, 0.0440584197640419]
['[CLS]', 'i', 'had', 'been', 'invalided', 'home', 'from', 'the', 'front', 'and', 'after', 'spending', 'some', 'months', 'in', 'a', 'rather', 'depressing', 'convalescent', 'home', 'was', 'given', 'a', 'months', 'sick', 'leave', '[SEP]']	[0.10634741932153702, 0.024674715474247932, 0.030404476448893547, 0.027923179790377617, 0.07350900210440159, 0.032392166554927826, 0.02397899515926838, 0.021672355011105537, 0.029187070205807686, 0.022737057879567146, 0.027968326583504677, 0.04020218923687935, 0.026692481711506844, 0.048396963626146317, 0.021455619484186172, 0.021569466218352318, 0.03860161826014519, 0.0612117201089859, 0.09006592258810997, 0.02765609323978424, 0.023868806660175323, 0.033392127603292465, 0.02031182497739792, 0.037436433136463165, 0.033936768770217896, 0.02588464878499508, 0.02852286957204342]
['[CLS]', 'having', 'no', 'near', 'relations', 'or', 'friends', 'i', 'was', 'trying', 'to', 'make', 'up', 'my', 'mind', 'what', 'to', 'do', 'when', 'i', 'ran', 'across', 'john', 'cavendish', '[SEP]']	[0.09574864059686661, 0.037178415805101395, 0.03331567719578743, 0.04135951027274132, 0.053389206528663635, 0.038377270102500916, 0.04904235154390335, 0.03433522582054138, 0.030036885291337967, 0.06050952523946762, 0.025758350268006325, 0.039441194385290146, 0.031197769567370415, 0.03468833863735199, 0.04147529974579811, 0.041886359453201294, 0.027309475466609, 0.03125583752989769, 0.03654962033033371, 0.03202623873949051, 0.03717544302344322, 0.03710983321070671, 0.033817920833826065, 0.04117067903280258, 0.03584503009915352]
['[CLS]', 'i', 'had', 'seen', 'very', 'little', 'of', 'him', 'for', 'some', 'years', '[SEP]']	[0.10285382717847824, 0.06958488374948502, 0.08444566279649734, 0.10990138351917267, 0.11236109584569931, 0.08112294971942902, 0.06361590325832367, 0.07861967384815216, 0.06473461538553238, 0.07143314927816391, 0.08643128722906113, 0.0748954638838768]
['[CLS]', 'indeed', 'i', 'had', 'never', 'known', 'him', 'particularly', 'well', '[SEP]']	[0.1434408724308014, 0.1101469099521637, 0.08224653452634811, 0.0887259840965271, 0.10577557981014252, 0.09529335796833038, 0.08322301506996155, 0.12344630807638168, 0.08044134825468063, 0.08726006746292114]
['[CLS]', 'he', 'was', 'a', 'good', 'fifteen', 'years', 'my', 'senior', 'for', 'one', 'thing', 'though', 'he', 'hardly', 'looked', 'his', 'years', '[SEP]']	[0.09471918642520905, 0.042797382920980453, 0.04050683602690697, 0.033739712089300156, 0.05464453250169754, 0.06291265785694122, 0.054241303354501724, 0.046230874955654144, 0.060584764927625656, 0.03706459701061249, 0.03979409858584404, 0.058538973331451416, 0.05658307671546936, 0.041830044239759445, 0.08893470466136932, 0.06165880709886551, 0.0377965122461319, 0.04280495643615723, 0.04461703076958656]
['[CLS]', 'as', 'a', 'boy', 'though', 'i', 'had', 'often', 'stayed', 'at', 'styles', 'his', 'mothers', 'place', 'in', '[SEP]']	[0.10389219969511032, 0.046248093247413635, 0.043377600610256195, 0.06319037079811096, 0.06507852673530579, 0.052401069551706314, 0.05462814122438431, 0.08739957213401794, 0.08017533272504807, 0.04672180488705635, 0.0804036557674408, 0.048206180334091187, 0.08252909779548645, 0.050305575132369995, 0.037770047783851624, 0.057672884315252304]
