['[CLS]', 'presents', 'a', 'good', 'case', 'while', 'failing', 'to', 'provide', 'a', 'reason', 'for', 'us', 'to', 'care', 'beyond', 'the', 'very', 'basic', 'dictums', 'of', 'human', 'decency', '[SEP]']	[0.16724711656570435, 0.027018293738365173, 0.021864036098122597, 0.0422082394361496, 0.025464948266744614, 0.04784401133656502, 0.03315525874495506, 0.026762226596474648, 0.028271110728383064, 0.020875442773103714, 0.04708600416779518, 0.025422321632504463, 0.025012675672769547, 0.025923842564225197, 0.026349768042564392, 0.03527868911623955, 0.0429585836827755, 0.04367916285991669, 0.023577863350510597, 0.09744564443826675, 0.02811184898018837, 0.024558745324611664, 0.07645897008478642, 0.03742513060569763]
['[CLS]', 'beautifully', 'crafted', 'engaging', 'filmmaking', 'that', 'should', 'attract', 'upscale', 'audiences', 'hungry', 'for', 'quality', 'and', 'a', 'nostalgic', 'twisty', 'yarn', 'that', 'will', 'keep', 'them', 'guessing', '[SEP]']	[0.18890710175037384, 0.05470109358429909, 0.05029379203915596, 0.04241657257080078, 0.042388325557112694, 0.03926881030201912, 0.03339365869760513, 0.024669185280799866, 0.037071880884468555, 0.028971897438168526, 0.038572272285819054, 0.01863955147564411, 0.019927004352211952, 0.03153175488114357, 0.015430191531777382, 0.05049002543091774, 0.05314384773373604, 0.04035141319036484, 0.03746895492076874, 0.021747248247265816, 0.02594229020178318, 0.028994547203183174, 0.045816391706466675, 0.02986212819814682]
['[CLS]', 'bread', 'my', 'sweet', 'has', 'so', 'many', 'flaws', 'it', 'would', 'be', 'easy', 'for', 'critics', 'to', 'shred', 'it', '[SEP]']	[0.1519603282213211, 0.07012367993593216, 0.03303736448287964, 0.06357920169830322, 0.04446633905172348, 0.0316612645983696, 0.045619238168001175, 0.09203856997191906, 0.03090985305607319, 0.06110458821058273, 0.025683682411909103, 0.06529920548200607, 0.03216875344514847, 0.08027303963899612, 0.03317948058247566, 0.0643062200397253, 0.027789361774921417, 0.04679986834526062]
['[CLS]', 'slow', 'silly', 'and', 'unintentionally', 'hilarious', '[SEP]']	[0.19948861002922058, 0.07995831221342087, 0.10541518777608871, 0.11401699483394623, 0.2382802702486515, 0.1784747578203678, 0.08436575531959534]
['[CLS]', 'ultimately', 'feels', 'empty', 'and', 'unsatisfying', 'like', 'swallowing', 'a', 'communion', 'wafer', 'without', 'the', 'wine', '[SEP]']	[0.19819828867912292, 0.04792217165231705, 0.048913951963186264, 0.041270215064287186, 0.04531330242753029, 0.12673257291316986, 0.04253900796175003, 0.11965607851743698, 0.025035226717591286, 0.06813635304570198, 0.06492076255381107, 0.040187206119298935, 0.03940989077091217, 0.04574089124798775, 0.04602443799376488]
['[CLS]', 'exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza', '[SEP]']	[0.16334876418113708, 0.05942981317639351, 0.04633671045303345, 0.059379301965236664, 0.03582276776432991, 0.022922765463590622, 0.0464960690587759, 0.07539180479943752, 0.026099858805537224, 0.053064003586769104, 0.04567117244005203, 0.07414099387824535, 0.08233321271836758, 0.03411971032619476, 0.021486548706889153, 0.03612435981631279, 0.07425368018448353, 0.04357844963669777]
['[CLS]', 'the', 'film', 'rehashes', 'several', 'old', 'themes', 'and', 'is', 'capped', 'with', 'pointless', 'extremes', '[SEP]']	[0.15480372309684753, 0.05407162383198738, 0.044611379504203796, 0.09765023551881313, 0.06490937620401382, 0.045891907066106796, 0.07438473403453827, 0.05878135561943054, 0.053411051630973816, 0.07435775548219681, 0.05589756369590759, 0.08531535044312477, 0.07789581641554832, 0.05801777541637421]
['[CLS]', 'ryan', 'gosling', 'is', 'in', 'a', 'word', 'brilliant', 'as', 'the', 'conflicted', 'daniel', '[SEP]']	[0.15394902229309082, 0.06569681689143181, 0.07737606018781662, 0.0490984208881855, 0.0327925980091095, 0.03433424234390259, 0.15921099483966827, 0.10432958975434303, 0.03656803071498871, 0.06242958828806877, 0.08934037014842033, 0.07712768018245697, 0.057746753096580505]
['[CLS]', 'if', 'deuces', 'wild', 'had', 'been', 'tweaked', 'up', 'a', 'notch', 'it', 'would', 'have', 'become', 'a', 'camp', 'adventure', 'one', 'of', 'those', 'movies', '[SEP]']	[0.1949576586484909, 0.030539169907569885, 0.04762500338256359, 0.029390348121523857, 0.038669340312480927, 0.03597966581583023, 0.10578146949410439, 0.028902214020490646, 0.02076474204659462, 0.05207532271742821, 0.024809055030345917, 0.04879419878125191, 0.04644613713026047, 0.05411168560385704, 0.020781176164746284, 0.021093102172017097, 0.03475700691342354, 0.02716725878417492, 0.02775503508746624, 0.03687131404876709, 0.028622500598430634, 0.044106900691986084]
['[CLS]', 'frida', 'is', 'certainly', 'no', 'disaster', 'but', 'neither', 'is', 'it', 'the', 'kahlo', 'movie', 'frida', 'fans', 'have', 'been', 'looking', 'for', '[SEP]']	[0.18690109252929688, 0.04934447444975376, 0.03415612503886223, 0.060654208064079285, 0.024353167042136192, 0.03799878805875778, 0.037335511296987534, 0.05228598415851593, 0.03571110591292381, 0.02865048497915268, 0.040575724095106125, 0.08398520201444626, 0.032442279160022736, 0.05035705491900444, 0.039445050060749054, 0.047646816819906235, 0.04087037965655327, 0.04657536372542381, 0.025930555537343025, 0.04478062689304352]
