['[CLS]', 'the', 'intense', 'interest', 'aroused', 'in', 'the', 'public', 'by', 'what', 'was', 'known', 'at', 'the', 'time', 'as', 'the', 'styles', 'case', 'has', 'now', 'somewhat', 'subsided', '[SEP]']	[3.7861605051148217e-07, 3.452830128480855e-07, 3.35836944032053e-07, 3.1362134222945315e-07, 3.459906849911931e-07, 3.0935535733078723e-07, 2.9194470130278205e-07, 3.3330357496197394e-07, 3.05184045146234e-07, 3.0955189345149847e-07, 2.8470299184846226e-07, 3.1079133577804896e-07, 3.14584980287691e-07, 3.106063957147853e-07, 3.219739141968603e-07, 3.0354260616149986e-07, 3.2301406349688477e-07, 3.652446025625977e-07, 3.652825455446873e-07, 3.4088137113030825e-07, 3.461976518792653e-07, 3.4275544180673023e-07, 3.4104786550415156e-07, 0.999992311000824]
['[CLS]', 'nevertheless', 'in', 'view', 'of', 'the', 'worldwide', 'notoriety', 'which', 'attended', 'it', 'i', 'have', 'been', 'asked', 'both', 'by', 'my', 'friend', 'and', 'the', 'family', 'themselves', 'to', 'write', 'an', 'account', 'of', 'the', 'whole', 'story', '[SEP]']	[6.005637098738248e-10, 5.295136551453083e-10, 5.124631830000226e-10, 6.147705122749869e-10, 5.92774940244567e-10, 5.463534624716715e-10, 5.619167908754719e-10, 5.479083853288103e-10, 6.171719246772511e-10, 5.976532602147699e-10, 6.034020505474302e-10, 5.574365413707483e-10, 5.391340707205927e-10, 5.192669627618329e-10, 5.615000131520276e-10, 6.292364962412478e-10, 5.411461279081209e-10, 5.424937721265621e-10, 5.788534096495823e-10, 7.786233879869542e-10, 4.879178727712485e-10, 5.278568693256602e-10, 5.200896380230802e-10, 5.416469495145293e-10, 5.371776357065983e-10, 5.117540280430433e-10, 5.215559095717026e-10, 4.975819201114007e-10, 5.171093553357764e-10, 5.369656386200461e-10, 5.120655011126019e-10, 1.0]
['[CLS]', 'this', 'we', 'trust', 'will', 'silence', 'the', 'sensational', 'rumours', 'which', 'still', 'persist', '[SEP]']	[0.00011856021592393517, 0.0001053289306582883, 0.00010316311818314716, 0.00010546955309109762, 0.00010917321924353018, 0.00011217778228456154, 0.00010265689343214035, 0.0002181419768021442, 0.00010525231482461095, 0.00011396595800761133, 0.00010645399743225425, 0.00011065200669690967, 0.9985886812210083]
['[CLS]', 'i', 'will', 'therefore', 'briefly', 'set', 'down', 'the', 'circumstances', 'which', 'led', 'to', 'my', 'being', 'connected', 'with', 'the', 'affair', '[SEP]']	[4.815124611923238e-06, 4.094032192369923e-06, 4.492780135478824e-06, 4.505584001890384e-06, 4.326812359067844e-06, 4.581650500767864e-06, 4.884169811703032e-06, 4.177114078629529e-06, 4.3066202124464326e-06, 4.5151973608881235e-06, 4.594111487676855e-06, 4.267245458322577e-06, 4.5055967348162085e-06, 4.4541925490193535e-06, 4.424193321028724e-06, 4.426865416462533e-06, 4.67054951514001e-06, 4.615405487129465e-06, 0.9999189972877502]
['[CLS]', 'i', 'had', 'been', 'invalided', 'home', 'from', 'the', 'front', 'and', 'after', 'spending', 'some', 'months', 'in', 'a', 'rather', 'depressing', 'convalescent', 'home', 'was', 'given', 'a', 'months', 'sick', 'leave', '[SEP]']	[3.5293958866589037e-09, 2.6284081577898633e-09, 2.3828807815817754e-09, 2.4852302438205243e-09, 4.728917923912945e-09, 2.422451794714675e-09, 2.6576263412181333e-09, 2.403081955648645e-09, 2.5258743985290266e-09, 2.9667821532797234e-09, 2.771136875523439e-09, 2.581550306857139e-09, 2.429225487432518e-09, 2.287567690828496e-09, 2.990335756791751e-09, 2.4288362432400845e-09, 2.357937622932127e-09, 4.779257434250894e-09, 7.179408401114529e-09, 2.6113884388223596e-09, 2.6727342561372325e-09, 3.0505131753955084e-09, 2.513815600124758e-09, 2.396399301218821e-09, 2.4928974440285856e-09, 2.7215014686277073e-09, 1.0]
['[CLS]', 'having', 'no', 'near', 'relations', 'or', 'friends', 'i', 'was', 'trying', 'to', 'make', 'up', 'my', 'mind', 'what', 'to', 'do', 'when', 'i', 'ran', 'across', 'john', 'cavendish', '[SEP]']	[1.4990165198014438e-07, 1.2141015304223401e-07, 1.1993972748314263e-07, 1.1190888216106032e-07, 1.1343489347837021e-07, 1.212500109204484e-07, 1.1671112076783174e-07, 1.2840416729886783e-07, 1.1626676155174209e-07, 1.152838748907925e-07, 1.0609090850266512e-07, 1.173983434910042e-07, 1.2286015760309965e-07, 1.0758846258340782e-07, 1.090869758968438e-07, 1.2647603853110923e-07, 1.192429976981657e-07, 1.1708304015201065e-07, 1.269798843850367e-07, 1.1160746282712353e-07, 1.2363662449388357e-07, 1.3212498117809446e-07, 1.2026639240048098e-07, 1.4622614230574982e-07, 0.999998152256012]
['[CLS]', 'i', 'had', 'seen', 'very', 'little', 'of', 'him', 'for', 'some', 'years', '[SEP]']	[0.0005885988939553499, 0.0005471414769999683, 0.0005173474783077836, 0.0005384255782701075, 0.0005011975299566984, 0.0005673919804394245, 0.0005320977070368826, 0.0005542711005546153, 0.0005459973472170532, 0.000502195383887738, 0.0005052016931585968, 0.9941004514694214]
['[CLS]', 'indeed', 'i', 'had', 'never', 'known', 'him', 'particularly', 'well', '[SEP]']	[0.0021318646613508463, 0.0019429370295256376, 0.00208850740455091, 0.0019017498707398772, 0.0018610277911648154, 0.0021273891907185316, 0.0020480260718613863, 0.0019447628874331713, 0.0018512768438085914, 0.9821023941040039]
['[CLS]', 'he', 'was', 'a', 'good', 'fifteen', 'years', 'my', 'senior', 'for', 'one', 'thing', 'though', 'he', 'hardly', 'looked', 'his', 'years', '[SEP]']	[8.213190085371025e-06, 6.987108918110607e-06, 6.755186404916458e-06, 6.298027074080892e-06, 6.752590252290247e-06, 6.994021987338783e-06, 6.490138730441686e-06, 6.682875209662598e-06, 6.783055141568184e-06, 6.686075266770786e-06, 6.040625521563925e-06, 5.841272013640264e-06, 7.844557330827229e-06, 6.556298558280105e-06, 6.412281891243765e-06, 7.2010220719676e-06, 6.857110747660045e-06, 6.669002232229104e-06, 0.9998779296875]
['[CLS]', 'as', 'a', 'boy', 'though', 'i', 'had', 'often', 'stayed', 'at', 'styles', 'his', 'mothers', 'place', 'in', '[SEP]']	[0.0001733472745399922, 0.00012444831372704357, 0.0001253388763871044, 0.00013501652574632317, 0.0001503318053437397, 0.00014535433729179204, 0.0001287549384869635, 0.00013814088015351444, 0.000140360978548415, 0.00016805643099360168, 0.00016165636770892888, 0.00014575633394997567, 0.00014771177666261792, 0.00015088607324287295, 0.0001326467317994684, 0.9978318214416504]
