['[CLS]', 'на', 'болотах', 'оставался', 'еще', 'лед', 'но', 'на', 'берегах', 'реки', 'появилась', 'трава', '[SEP]']	[0.06480794108142242, 0.054214649926794097, 0.11529875459476932, 0.06480794108142242, 0.06480794108142242, 0.10624204636251641, 0.05165157434110552, 0.0549125401459279, 0.11727222361093226, 0.062477245987190226, 0.06480794108142242, 0.11389125962365218, 0.06480794108142242]
['[CLS]', 'он', 'ловко', 'поддел', 'концом', 'ножа', 'замочки', 'и', 'они', 'отскочили', '[SEP]']	[0.054719163608882515, 0.054719163608882515, 0.1480428871592238, 0.10047576213926315, 0.10078822113816759, 0.09429402401833689, 0.14911203630949454, 0.045531315537683706, 0.054719163608882515, 0.1428790992623002, 0.054719163608882515]
['[CLS]', 'ваня', 'раскрыл', 'было', 'рот', 'но', 'понял', 'что', 'не', 'так', 'и', 'промолчал', '[SEP]']	[0.053224523199764597, 0.08587800556333543, 0.1398498502017749, 0.053224523199764597, 0.09602964380004178, 0.04356396897797662, 0.09813455221004361, 0.053224523199764597, 0.04835899812850082, 0.04874465680903199, 0.04487049831741792, 0.1816717331928186, 0.053224523199764597]
['[CLS]', 'сделав', 'мне', 'знак', 'помолчать', 'он', 'приложил', 'ухо', 'к', 'двери', '[SEP]']	[0.05782660638569576, 0.15631531995550496, 0.05782660638569576, 0.05366641704053888, 0.16243201049551168, 0.05782660638569576, 0.14983432685538825, 0.09777479285256885, 0.04750453111039707, 0.10116617614730722, 0.05782660638569576]
['[CLS]', 'я', 'сделала', 'шаг', 'навстречу', 'приехала', 'к', 'ней', 'попросив', 'выслушать', 'меня', '[SEP]']	[0.04458540874963009, 0.035571577727583285, 0.08292700321585506, 0.07685268565208268, 0.19155617882099146, 0.12232640201795997, 0.037303197376996236, 0.0391657585663516, 0.11398941901224416, 0.16655155136104524, 0.04458540874963009, 0.04458540874963009]
['[CLS]', 'дорога', 'ведет', 'в', 'глухой', 'лес', 'петляя', 'по', 'склонам', '[SEP]']	[0.06110818970403978, 0.06110818970403978, 0.17161479057312448, 0.05713524536345021, 0.16590108649258326, 0.10206823445499456, 0.11826771843710049, 0.05180817953367722, 0.14988017603295045, 0.06110818970403978]
['[CLS]', 'не', 'поручайте', 'мужу', 'ухаживать', 'за', 'рыбками', 'в', 'аквариуме', 'он', 'обязательно', 'забудет', '[SEP]']	[0.036363115340024905, 0.03278100026624839, 0.12596116966260446, 0.06237878610367916, 0.10352156471809879, 0.03128467181961848, 0.1338179782604078, 0.036363115340024905, 0.13188495403253328, 0.036363115340024905, 0.1366931252074282, 0.09622428856928181, 0.036363115340024905]
['[CLS]', 'выходя', 'замуж', 'ты', 'надеялась', 'обрести', 'спокойствие', 'уютный', 'дом', 'крепкую', 'семью', '[SEP]']	[0.04230135385658189, 0.07258948634010061, 0.04230135385658189, 0.04230135385658189, 0.11654167607414036, 0.10862556137624141, 0.16087723979213925, 0.11482116066094396, 0.038008883134805736, 0.1443066284001741, 0.07502394879512693, 0.04230135385658189]
['[CLS]', 'и', 'не', 'надо', 'ставить', 'это', 'целью', 'всей', 'своей', 'жизни', '[SEP]']	[0.08407776560582748, 0.06713559599706286, 0.0688882849745869, 0.13018589143889678, 0.1502406383112444, 0.08297108292367031, 0.08407776560582748, 0.08407776560582748, 0.08407776560582748, 0.08018967832540139, 0.08407776560582748]
['[CLS]', 'у', 'нас', 'в', 'волгограде', 'многие', 'придерживаются', 'иной', 'точки', 'зрения', '[SEP]']	[0.061531034822290415, 0.049613577219311256, 0.048192423731952566, 0.05558704385486078, 0.22134100049779012, 0.061531034822290415, 0.2163270107366131, 0.10675028895815765, 0.05606451571215297, 0.061531034822290415, 0.061531034822290415]
