['[CLR]', 'um', 'das', 'vorhandensein', 'der', 'polymerasekettenreaktion-produkte', 'feststellen', 'zu', 'konnen', 'verwendet', 'man', 'die', 'gelelektrophorese', 'mit', 'einer', 'anschließenden', 'behandlung', 'des', 'gels', 'durch', 'ethidiumbromid', '[SEP]']	[5.184068851172924, 3.5871178340166807, 3.1386665869504213, 13.2922159768641, 3.073499370366335, 53.710583401843905, 9.44768214598298, 3.716090029105544, 7.789575308561325, 8.835859257727861, 5.068601036444306, 3.84729833714664, 38.64529551099986, 3.35260427929461, 3.1204859241843224, 8.74002274312079, 8.882416281849146, 2.9425247432664037, 9.775977222248912, 2.880981377325952, 25.999461109749973, 11.737921722233295]
['[CLR]', 'bei', 'dieser', 'methode', 'wird', 'die', 'negative', 'ladung', 'der', 'dna-fragmente', 'genutzt', '[SEP]']	[3.5846864581108093, 1.806641362607479, 2.370564077049494, 3.9610087275505066, 2.255744993686676, 1.9031189903616905, 4.368084192276001, 6.015803977847099, 2.269671894609928, 15.672584667801857, 5.330930143594742, 12.013560444116592]
['[CLR]', 'die', 'dna-fragmente', 'sind', 'auf', 'grund', 'der', 'darin', 'enthaltenen', 'phosphatreste', 'negativ', 'geladen', '[SEP]']	[3.2673655077815056, 2.0682622268795967, 15.469212546944618, 2.283748634159565, 1.9060831926763058, 3.3851003907620907, 1.9774322845041752, 3.536069430410862, 4.764219202101231, 19.058653116226196, 6.2174548134207726, 6.770390227437019, 11.671573475003242]
['[CLR]', 'anlegen', 'eines', 'elektrischen', 'feldes', 'lasst', 'die', 'polymerasekettenreaktion-produkte', 'durch', 'ein', 'gelartiges', 'medium', 'zumeist', 'agarose', 'wandern', '[SEP]']	[3.928409643471241, 8.182090513408184, 3.7350252736359835, 6.666279520839453, 12.877102943137288, 5.601244188845158, 3.1373054776340723, 38.8590088095516, 2.620802976191044, 2.084829719737172, 8.578031416982412, 5.959508113563061, 7.069537565112114, 13.215523354709148, 9.567553728818893, 10.186424270272255]
['[CLR]', 'die', 'dna-fragmente', 'wandern', 'durch', 'das', 'agarose-sieb', 'vom', 'minuspol', 'zum', 'pluspol', '[SEP]']	[4.00650080293417, 1.9860551916062832, 17.03267654404044, 4.782809391617775, 2.3546061031520367, 1.999717216938734, 18.324439331889153, 2.2760163247585297, 9.962189059704542, 3.646086733788252, 11.322518311440945, 13.664250209927559]
['[CLR]', 'kleinere', 'fragmente', 'wandern', 'schneller', 'durch', 'das', 'agarose-sieb', 'daher', 'befinden', 'sie', 'sich', 'in', 'der', 'nahe', 'zum', 'pluspol', 'des', 'gels', '[SEP]']	[4.051938075572252, 6.708752550184727, 16.96338615566492, 9.375523708760738, 8.282952561974525, 4.0826204642653465, 3.357910878956318, 27.500877786427736, 8.245413526892662, 10.210514605045319, 5.406596299260855, 3.8598049376159906, 3.318479897454381, 3.551022367551923, 9.004415929317474, 4.430421344935894, 15.620184663683176, 5.553059320896864, 14.016250751912594, 15.853251919150352]
['[CLR]', 'die', 'großeren', 'fragmente', 'wandern', 'langsamer', 'und', 'bleiben', 'in', 'der', 'nahe', 'zum', 'minuspol', '[SEP]']	[2.9436695724725723, 2.1862988397479057, 6.482138231396675, 13.536052361130714, 6.166053578257561, 5.855886518955231, 2.278521429747343, 4.297296859323978, 2.2855821289122105, 2.4835088290274143, 4.871581807732582, 3.547579698264599, 13.300351962447166, 11.772471532225609]
['[CLR]', 'um', 'dna-fragmente', 'sichtbar', 'zu', 'machen', 'behandelt', 'man', 'das', 'gel', 'mit', 'einer', 'wassrigen', 'losung', 'von', 'ethidiumbromid', '[SEP]']	[3.9654239118099213, 2.5153872314840555, 21.241210905835032, 7.329492814838886, 2.665206976234913, 5.164109775796533, 9.450131796300411, 5.141860008239746, 3.1679380796849728, 7.285097450017929, 2.8768342286348343, 2.8059416692703962, 14.75975102558732, 9.731661530211568, 2.6666715666651726, 28.31712742894888, 14.413202226161957]
['[CLR]', 'das', 'molekul', 'des', 'ethidiumbromids', 'ist', 'planar', 'und', 'kann', 'sich', 'zwischen', 'den', 'basen', 'der', 'dna-fragmente', 'einlagern', '[SEP]']	[3.5192106887698174, 1.7136343233287334, 5.299289781600237, 1.4326121807098389, 14.2352603841573, 1.7784377411007881, 4.339141057804227, 1.7682558670639992, 2.0564994923770428, 1.6673812214285135, 2.3617082200944424, 1.555458290502429, 4.812594277784228, 2.089308101683855, 11.869344837963581, 11.622275114059448, 23.320605896413326]
['[CLR]', 'nur', 'nach', 'dem', 'entstehen', 'eines', 'solchen', 'komplexes', 'und', 'durch', 'das', 'beleuchten', 'mit', 'uv-licht', 'kann', 'man', 'die', 'polymerasekettenreaktion-produkte', 'in', 'form', 'von', 'banden', 'sehen', 'und', 'fotografieren', '[SEP]']	[4.319249395281076, 4.902714170515537, 4.1490327306091785, 3.383372522890568, 8.06834189593792, 3.7899100743234158, 5.646209739148617, 14.766498258337379, 3.39107015915215, 3.7486268002539873, 3.191501292400062, 18.06885902583599, 3.4932112842798233, 26.179593700915575, 5.167032899335027, 5.430810108780861, 4.363486675545573, 62.88976566307247, 2.9310872741043568, 4.8449678011238575, 3.3150981683284044, 12.900288266129792, 7.0968752801418304, 3.676928086206317, 15.992434037849307, 19.964061737060547]
