,sentence_id,word_id,word_id_orig,word,TRT,relFix
955456,0,0,1-5-1,de,0.0,
955457,0,1,1-5-2,enorme,0.0,
955458,0,2,1-5-3,belangstelling,0.0,
955459,0,3,1-5-4,die,0.0,
955460,0,4,1-5-5,het,0.0,
955461,0,5,1-5-6,publiek,0.0,
955462,0,6,1-5-7,toonde,0.0,
955463,0,7,1-5-8,voor,0.0,
955464,0,8,1-5-9,wat,0.0,
955465,0,9,1-5-10,indertijd,0.0,
955466,0,10,1-5-11,bekend,0.0,
955467,0,11,1-5-12,stond,0.0,
955468,0,12,1-5-13,als,0.0,
955469,0,13,1-5-14,de,0.0,
955470,0,14,1-5-15,zaak,0.0,
955471,0,15,1-5-16,styles,0.0,
955472,0,16,1-5-17,wordt,0.0,
955473,0,17,1-5-18,nu,0.0,
955474,0,18,1-5-19,wat,0.0,
955475,0,19,1-5-20,minder,0.0,
955476,1,0,1-5-21,niettemin,0.0,
955477,1,1,1-5-22,is,0.0,
955478,1,2,1-5-23,mij,0.0,
955479,1,3,1-5-24,zowel,0.0,
955480,1,4,1-5-25,door,0.0,
955481,1,5,1-5-26,mijn,0.0,
955482,1,6,1-5-27,vriend,0.0,
955483,1,7,1-5-28,poirot,0.0,
955484,1,8,1-5-29,als,0.0,
955485,1,9,1-5-30,door,0.0,
955486,1,10,1-5-31,de,0.0,
955487,1,11,1-5-32,betrokken,0.0,
955488,1,12,1-5-33,familieleden,0.0,
955489,1,13,1-5-34,verzocht,0.0,
955490,1,14,1-5-35,een,0.0,
955491,1,15,1-5-36,verslag,0.0,
955492,1,16,1-5-37,van,0.0,
955493,1,17,1-5-38,het,0.0,
955494,1,18,1-5-39,hele,0.0,
955495,1,19,1-5-40,gebeuren,0.0,
955496,1,20,1-5-41,te,0.0,
955497,1,21,1-5-42,schrijven,0.0,
955498,1,22,1-5-43,gezien,0.0,
955499,1,23,1-5-44,het,0.0,
955500,1,24,1-5-45,feit,0.0,
955501,1,25,1-5-46,dat,0.0,
955502,1,26,1-5-47,er,0.0,
955503,1,27,1-5-48,in,0.0,
955504,1,28,1-5-49,de,0.0,
955505,1,29,1-5-50,hele,0.0,
955506,1,30,1-5-51,wereld,0.0,
955507,1,31,1-5-52,grote,0.0,
955508,1,32,1-5-53,ruchtbaarheid,0.0,
955509,1,33,1-5-54,aan,0.0,
955510,1,34,1-5-55,gegeven,0.0,
955511,1,35,1-5-56,is,0.0,
955512,2,0,1-5-57,op,0.0,
955513,2,1,1-5-58,deze,0.0,
955514,2,2,1-5-59,manier,0.0,
955515,2,3,1-5-60,hopen,0.0,
955516,2,4,1-5-61,we,0.0,
955517,2,5,1-5-62,voorgoed,0.0,
955518,2,6,1-5-63,een,0.0,
955519,2,7,1-5-64,einde,0.0,
955520,2,8,1-5-65,te,0.0,
955521,2,9,1-5-66,maken,0.0,
955522,2,10,1-5-67,aan,0.0,
955523,2,11,1-5-68,de,0.0,
955524,2,12,1-5-69,sensationele,0.0,
955525,2,13,1-5-70,geruchten,0.0,
955526,2,14,1-5-71,die,0.0,
955527,2,15,1-5-72,nog,0.0,
955528,2,16,1-5-73,steeds,0.0,
955529,2,17,1-5-74,de,0.0,
955530,2,18,1-5-75,ronde,0.0,
955531,2,19,1-5-76,doen,0.0,
955532,3,0,1-6-1,ik,0.0,
955533,3,1,1-6-2,zal,0.0,
955534,3,2,1-6-3,daarom,0.0,
955535,3,3,1-6-4,in,0.0,
955536,3,4,1-6-5,het,0.0,
955537,3,5,1-6-6,kort,0.0,
955538,3,6,1-6-7,de,0.0,
955539,3,7,1-6-8,omstandigheden,0.0,
955540,3,8,1-6-9,uiteenzetten,0.0,
955541,3,9,1-6-10,die,0.0,
955542,3,10,1-6-11,ertoe,0.0,
955543,3,11,1-6-12,geleid,0.0,
955544,3,12,1-6-13,hebben,0.0,
955545,3,13,1-6-14,dat,0.0,
955546,3,14,1-6-15,ik,0.0,
955547,3,15,1-6-16,bij,0.0,
955548,3,16,1-6-17,de,0.0,
955549,3,17,1-6-18,zaak,0.0,
955550,3,18,1-6-19,betrokken,0.0,
955551,3,19,1-6-20,raakte,0.0,
955552,4,0,1-6-21,ik,0.0,
955553,4,1,1-6-22,was,0.0,
955554,4,2,1-6-23,gewond,0.0,
955555,4,3,1-6-24,van,0.0,
955556,4,4,1-6-25,het,0.0,
955557,4,5,1-6-26,front,0.0,
955558,4,6,1-6-27,naar,0.0,
955559,4,7,1-6-28,huis,0.0,
955560,4,8,1-6-29,gestuurd,0.0,
955561,4,9,1-6-30,en,0.0,
955562,4,10,1-6-31,nadat,0.0,
955563,4,11,1-6-32,ik,0.0,
955564,4,12,1-6-33,enige,0.0,
955565,4,13,1-6-34,maanden,0.0,
955566,4,14,1-6-35,had,0.0,
955567,4,15,1-6-36,doorgebracht,0.0,
955568,4,16,1-6-37,in,0.0,
955569,4,17,1-6-38,een,0.0,
955570,4,18,1-6-39,nogal,0.0,
955571,4,19,1-6-40,deprimerend,0.0,
955572,4,20,1-6-41,herstellingsoord,0.0,
955573,4,21,1-6-42,kreeg,0.0,
955574,4,22,1-6-43,ik,0.0,
955575,4,23,1-6-44,een,0.0,
955576,4,24,1-6-45,maand,0.0,
955577,4,25,1-6-46,ziekteverlof,0.0,
955578,5,0,1-6-47,aangezien,0.0,
955579,5,1,1-6-48,ik,0.0,
955580,5,2,1-6-49,geen,0.0,
955581,5,3,1-6-50,naaste,0.0,
955582,5,4,1-6-51,familie,0.0,
955583,5,5,1-6-52,of,0.0,
955584,5,6,1-6-53,vrienden,0.0,
955585,5,7,1-6-54,heb,0.0,
955586,5,8,1-6-55,was,0.0,
955587,5,9,1-6-56,ik,0.0,
955588,5,10,1-6-57,nog,0.0,
955589,5,11,1-6-58,aan,0.0,
955590,5,12,1-6-59,het,0.0,
955591,5,13,1-6-60,overleggen,0.0,
955592,5,14,1-6-61,wat,0.0,
955593,5,15,1-6-62,ik,0.0,
955594,5,16,1-6-63,zou,0.0,
955595,5,17,1-6-64,gaan,0.0,
955596,5,18,1-6-65,doen,0.0,
955597,5,19,1-6-66,toen,0.0,
955598,5,20,1-6-67,ik,0.0,
955599,5,21,1-6-68,john,0.0,
955600,5,22,1-6-69,cavendish,0.0,
955601,5,23,1-6-70,tegen,0.0,
955602,5,24,1-6-71,t,0.0,
955603,5,25,1-6-72,lijf,0.0,
955604,5,26,1-6-73,liep,0.0,
955605,6,0,1-6-74,ik,0.0,
955606,6,1,1-6-75,had,0.0,
955607,6,2,1-6-76,hem,0.0,
955608,6,3,1-6-77,de,0.0,
955609,6,4,1-6-78,laatste,0.0,
955610,6,5,1-6-79,jaren,0.0,
