,sentence_id,word_id,word_id_orig,word,TRT,relFix
298580,0,0,1-5-1,de,198.0,0.08703296703296703
298581,0,1,1-5-2,enorme,260.0,0.11428571428571428
298582,0,2,1-5-3,belangstelling,0.0,0.0
298583,0,3,1-5-4,die,0.0,0.0
298584,0,4,1-5-5,het,0.0,0.0
298585,0,5,1-5-6,publiek,218.0,0.09582417582417582
298586,0,6,1-5-7,toonde,0.0,0.0
298587,0,7,1-5-8,voor,0.0,0.0
298588,0,8,1-5-9,wat,182.0,0.08
298589,0,9,1-5-10,indertijd,112.0,0.04923076923076923
298590,0,10,1-5-11,bekend,331.0,0.1454945054945055
298591,0,11,1-5-12,stond,0.0,0.0
298592,0,12,1-5-13,als,194.0,0.08527472527472528
298593,0,13,1-5-14,de,0.0,0.0
298594,0,14,1-5-15,zaak,162.0,0.07120879120879121
298595,0,15,1-5-16,styles,186.0,0.08175824175824176
298596,0,16,1-5-17,wordt,0.0,0.0
298597,0,17,1-5-18,nu,186.0,0.08175824175824176
298598,0,18,1-5-19,wat,0.0,0.0
298599,0,19,1-5-20,minder,246.0,0.10813186813186813
298600,1,0,1-5-21,niettemin,117.0,0.027581329561527583
298601,1,1,1-5-22,is,0.0,0.0
298602,1,2,1-5-23,mij,0.0,0.0
298603,1,3,1-5-24,zowel,155.0,0.03653936822253654
298604,1,4,1-5-25,door,160.0,0.03771805752003772
298605,1,5,1-5-26,mijn,0.0,0.0
298606,1,6,1-5-27,vriend,203.0,0.04785478547854786
298607,1,7,1-5-28,poirot,158.0,0.037246581801037244
298608,1,8,1-5-29,als,0.0,0.0
298609,1,9,1-5-30,door,186.0,0.04384724186704385
298610,1,10,1-5-31,de,0.0,0.0
298611,1,11,1-5-32,betrokken,294.0,0.06930693069306931
298612,1,12,1-5-33,familieleden,163.0,0.038425271098538424
298613,1,13,1-5-34,verzocht,169.0,0.03983969825553984
298614,1,14,1-5-35,een,0.0,0.0
298615,1,15,1-5-36,verslag,0.0,0.0
298616,1,16,1-5-37,van,0.0,0.0
298617,1,17,1-5-38,het,0.0,0.0
298618,1,18,1-5-39,hele,158.0,0.037246581801037244
298619,1,19,1-5-40,gebeuren,372.0,0.0876944837340877
298620,1,20,1-5-41,te,0.0,0.0
298621,1,21,1-5-42,schrijven,127.0,0.02993870815652994
298622,1,22,1-5-43,gezien,218.0,0.05139085337105139
298623,1,23,1-5-44,het,0.0,0.0
298624,1,24,1-5-45,feit,233.0,0.054926921263554924
298625,1,25,1-5-46,dat,0.0,0.0
298626,1,26,1-5-47,er,157.0,0.03701084394153701
298627,1,27,1-5-48,in,0.0,0.0
298628,1,28,1-5-49,de,155.0,0.03653936822253654
298629,1,29,1-5-50,hele,0.0,0.0
298630,1,30,1-5-51,wereld,128.0,0.030174446016030174
298631,1,31,1-5-52,grote,0.0,0.0
298632,1,32,1-5-53,ruchtbaarheid,261.0,0.06152758132956153
298633,1,33,1-5-54,aan,205.0,0.04832626119754833
298634,1,34,1-5-55,gegeven,623.0,0.14686468646864687
298635,1,35,1-5-56,is,0.0,0.0
298636,2,0,1-5-57,op,0.0,0.0
298637,2,1,1-5-58,deze,153.0,0.06407035175879397
298638,2,2,1-5-59,manier,176.0,0.07370184254606366
298639,2,3,1-5-60,hopen,113.0,0.04731993299832496
298640,2,4,1-5-61,we,0.0,0.0
298641,2,5,1-5-62,voorgoed,225.0,0.0942211055276382
298642,2,6,1-5-63,een,0.0,0.0
298643,2,7,1-5-64,einde,0.0,0.0
298644,2,8,1-5-65,te,244.0,0.10217755443886097
298645,2,9,1-5-66,maken,59.0,0.024706867671691793
298646,2,10,1-5-67,aan,0.0,0.0
298647,2,11,1-5-68,de,185.0,0.07747068676716917
298648,2,12,1-5-69,sensationele,181.0,0.07579564489112228
298649,2,13,1-5-70,geruchten,172.0,0.07202680067001675
298650,2,14,1-5-71,die,0.0,0.0
298651,2,15,1-5-72,nog,313.0,0.13107202680067
298652,2,16,1-5-73,steeds,391.0,0.1637353433835846
298653,2,17,1-5-74,de,0.0,0.0
298654,2,18,1-5-75,ronde,176.0,0.07370184254606366
298655,2,19,1-5-76,doen,0.0,0.0
298656,3,0,1-6-1,ik,208.0,0.09554432705558108
298657,3,1,1-6-2,zal,328.0,0.1506660542030317
298658,3,2,1-6-3,daarom,0.0,0.0
298659,3,3,1-6-4,in,145.0,0.0666054203031695
298660,3,4,1-6-5,het,0.0,0.0
298661,3,5,1-6-6,kort,0.0,0.0
298662,3,6,1-6-7,de,143.0,0.06568672485071199
298663,3,7,1-6-8,omstandigheden,192.0,0.08819476343592099
298664,3,8,1-6-9,uiteenzetten,125.0,0.0574184657785944
298665,3,9,1-6-10,die,0.0,0.0
298666,3,10,1-6-11,ertoe,191.0,0.08773541570969223
298667,3,11,1-6-12,geleid,275.0,0.12632062471290767
298668,3,12,1-6-13,hebben,0.0,0.0
298669,3,13,1-6-14,dat,151.0,0.06936150666054203
