,sentence_id,word_id,word_id_orig,word,TRT,relFix
716592,0,0,1-5-1,de,0.0,
716593,0,1,1-5-2,enorme,0.0,
716594,0,2,1-5-3,belangstelling,0.0,
716595,0,3,1-5-4,die,0.0,
716596,0,4,1-5-5,het,0.0,
716597,0,5,1-5-6,publiek,0.0,
716598,0,6,1-5-7,toonde,0.0,
716599,0,7,1-5-8,voor,0.0,
716600,0,8,1-5-9,wat,0.0,
716601,0,9,1-5-10,indertijd,0.0,
716602,0,10,1-5-11,bekend,0.0,
716603,0,11,1-5-12,stond,0.0,
716604,0,12,1-5-13,als,0.0,
716605,0,13,1-5-14,de,0.0,
716606,0,14,1-5-15,zaak,0.0,
716607,0,15,1-5-16,styles,0.0,
716608,0,16,1-5-17,wordt,0.0,
716609,0,17,1-5-18,nu,0.0,
716610,0,18,1-5-19,wat,0.0,
716611,0,19,1-5-20,minder,0.0,
716612,1,0,1-5-21,niettemin,0.0,
716613,1,1,1-5-22,is,0.0,
716614,1,2,1-5-23,mij,0.0,
716615,1,3,1-5-24,zowel,0.0,
716616,1,4,1-5-25,door,0.0,
716617,1,5,1-5-26,mijn,0.0,
716618,1,6,1-5-27,vriend,0.0,
716619,1,7,1-5-28,poirot,0.0,
716620,1,8,1-5-29,als,0.0,
716621,1,9,1-5-30,door,0.0,
716622,1,10,1-5-31,de,0.0,
716623,1,11,1-5-32,betrokken,0.0,
716624,1,12,1-5-33,familieleden,0.0,
716625,1,13,1-5-34,verzocht,0.0,
716626,1,14,1-5-35,een,0.0,
716627,1,15,1-5-36,verslag,0.0,
716628,1,16,1-5-37,van,0.0,
716629,1,17,1-5-38,het,0.0,
716630,1,18,1-5-39,hele,0.0,
716631,1,19,1-5-40,gebeuren,0.0,
716632,1,20,1-5-41,te,0.0,
716633,1,21,1-5-42,schrijven,0.0,
716634,1,22,1-5-43,gezien,0.0,
716635,1,23,1-5-44,het,0.0,
716636,1,24,1-5-45,feit,0.0,
716637,1,25,1-5-46,dat,0.0,
716638,1,26,1-5-47,er,0.0,
716639,1,27,1-5-48,in,0.0,
716640,1,28,1-5-49,de,0.0,
716641,1,29,1-5-50,hele,0.0,
716642,1,30,1-5-51,wereld,0.0,
716643,1,31,1-5-52,grote,0.0,
716644,1,32,1-5-53,ruchtbaarheid,0.0,
716645,1,33,1-5-54,aan,0.0,
716646,1,34,1-5-55,gegeven,0.0,
716647,1,35,1-5-56,is,0.0,
716648,2,0,1-5-57,op,0.0,
716649,2,1,1-5-58,deze,0.0,
716650,2,2,1-5-59,manier,0.0,
716651,2,3,1-5-60,hopen,0.0,
716652,2,4,1-5-61,we,0.0,
716653,2,5,1-5-62,voorgoed,0.0,
716654,2,6,1-5-63,een,0.0,
716655,2,7,1-5-64,einde,0.0,
716656,2,8,1-5-65,te,0.0,
716657,2,9,1-5-66,maken,0.0,
716658,2,10,1-5-67,aan,0.0,
716659,2,11,1-5-68,de,0.0,
716660,2,12,1-5-69,sensationele,0.0,
716661,2,13,1-5-70,geruchten,0.0,
716662,2,14,1-5-71,die,0.0,
716663,2,15,1-5-72,nog,0.0,
716664,2,16,1-5-73,steeds,0.0,
716665,2,17,1-5-74,de,0.0,
716666,2,18,1-5-75,ronde,0.0,
716667,2,19,1-5-76,doen,0.0,
716668,3,0,1-6-1,ik,0.0,
716669,3,1,1-6-2,zal,0.0,
716670,3,2,1-6-3,daarom,0.0,
716671,3,3,1-6-4,in,0.0,
716672,3,4,1-6-5,het,0.0,
716673,3,5,1-6-6,kort,0.0,
716674,3,6,1-6-7,de,0.0,
716675,3,7,1-6-8,omstandigheden,0.0,
716676,3,8,1-6-9,uiteenzetten,0.0,
716677,3,9,1-6-10,die,0.0,
716678,3,10,1-6-11,ertoe,0.0,
716679,3,11,1-6-12,geleid,0.0,
716680,3,12,1-6-13,hebben,0.0,
716681,3,13,1-6-14,dat,0.0,
716682,3,14,1-6-15,ik,0.0,
716683,3,15,1-6-16,bij,0.0,
716684,3,16,1-6-17,de,0.0,
716685,3,17,1-6-18,zaak,0.0,
716686,3,18,1-6-19,betrokken,0.0,
716687,3,19,1-6-20,raakte,0.0,
716688,4,0,1-6-21,ik,0.0,
716689,4,1,1-6-22,was,0.0,
716690,4,2,1-6-23,gewond,0.0,
716691,4,3,1-6-24,van,0.0,
716692,4,4,1-6-25,het,0.0,
716693,4,5,1-6-26,front,0.0,
716694,4,6,1-6-27,naar,0.0,
716695,4,7,1-6-28,huis,0.0,
716696,4,8,1-6-29,gestuurd,0.0,
716697,4,9,1-6-30,en,0.0,
716698,4,10,1-6-31,nadat,0.0,
716699,4,11,1-6-32,ik,0.0,
716700,4,12,1-6-33,enige,0.0,
716701,4,13,1-6-34,maanden,0.0,
716702,4,14,1-6-35,had,0.0,
716703,4,15,1-6-36,doorgebracht,0.0,
716704,4,16,1-6-37,in,0.0,
716705,4,17,1-6-38,een,0.0,
716706,4,18,1-6-39,nogal,0.0,
716707,4,19,1-6-40,deprimerend,0.0,
716708,4,20,1-6-41,herstellingsoord,0.0,
716709,4,21,1-6-42,kreeg,0.0,
716710,4,22,1-6-43,ik,0.0,
716711,4,23,1-6-44,een,0.0,
716712,4,24,1-6-45,maand,0.0,
716713,4,25,1-6-46,ziekteverlof,0.0,
716714,5,0,1-6-47,aangezien,0.0,
716715,5,1,1-6-48,ik,0.0,
716716,5,2,1-6-49,geen,0.0,
