,sentence_id,word_id,word_id_orig,word,TRT,relFix
537444,0,0,1-5-1,de,201.0,0.046875
537445,0,1,1-5-2,enorme,132.0,0.030783582089552237
537446,0,2,1-5-3,belangstelling,176.0,0.041044776119402986
537447,0,3,1-5-4,die,0.0,0.0
537448,0,4,1-5-5,het,162.0,0.037779850746268655
537449,0,5,1-5-6,publiek,183.0,0.04267723880597015
537450,0,6,1-5-7,toonde,324.0,0.07555970149253731
537451,0,7,1-5-8,voor,174.0,0.04057835820895522
537452,0,8,1-5-9,wat,203.0,0.04734141791044776
537453,0,9,1-5-10,indertijd,146.0,0.03404850746268657
537454,0,10,1-5-11,bekend,0.0,0.0
537455,0,11,1-5-12,stond,0.0,0.0
537456,0,12,1-5-13,als,135.0,0.03148320895522388
537457,0,13,1-5-14,de,0.0,0.0
537458,0,14,1-5-15,zaak,550.0,0.12826492537313433
537459,0,15,1-5-16,styles,732.0,0.1707089552238806
537460,0,16,1-5-17,wordt,0.0,0.0
537461,0,17,1-5-18,nu,246.0,0.057369402985074626
537462,0,18,1-5-19,wat,540.0,0.1259328358208955
537463,0,19,1-5-20,minder,384.0,0.08955223880597014
537464,1,0,1-5-21,niettemin,740.0,0.09311689945891531
537465,1,1,1-5-22,is,0.0,0.0
537466,1,2,1-5-23,mij,346.0,0.04353844217943878
537467,1,3,1-5-24,zowel,241.0,0.030325909148106203
537468,1,4,1-5-25,door,145.0,0.018245878948030703
537469,1,5,1-5-26,mijn,0.0,0.0
537470,1,6,1-5-27,vriend,362.0,0.04555178054611803
537471,1,7,1-5-28,poirot,781.0,0.09827607902353089
537472,1,8,1-5-29,als,0.0,0.0
537473,1,9,1-5-30,door,285.0,0.03586258965647414
537474,1,10,1-5-31,de,0.0,0.0
537475,1,11,1-5-32,betrokken,781.0,0.09827607902353089
537476,1,12,1-5-33,familieleden,0.0,0.0
537477,1,13,1-5-34,verzocht,599.0,0.07537435510255443
537478,1,14,1-5-35,een,0.0,0.0
537479,1,15,1-5-36,verslag,335.0,0.0421542720523468
537480,1,16,1-5-37,van,159.0,0.020007550018875046
537481,1,17,1-5-38,het,0.0,0.0
537482,1,18,1-5-39,hele,0.0,0.0
537483,1,19,1-5-40,gebeuren,299.0,0.03762426072731848
537484,1,20,1-5-41,te,0.0,0.0
537485,1,21,1-5-42,schrijven,450.0,0.056625141562853906
537486,1,22,1-5-43,gezien,474.0,0.05964514911287278
537487,1,23,1-5-44,het,0.0,0.0
537488,1,24,1-5-45,feit,480.0,0.0604001510003775
537489,1,25,1-5-46,dat,147.0,0.01849754624386561
537490,1,26,1-5-47,er,0.0,0.0
537491,1,27,1-5-48,in,0.0,0.0
537492,1,28,1-5-49,de,0.0,0.0
537493,1,29,1-5-50,hele,179.0,0.02252422297722411
537494,1,30,1-5-51,wereld,245.0,0.030829243739776017
537495,1,31,1-5-52,grote,0.0,0.0
537496,1,32,1-5-53,ruchtbaarheid,678.0,0.08531521328803322
537497,1,33,1-5-54,aan,0.0,0.0
537498,1,34,1-5-55,gegeven,221.0,0.02780923618975714
537499,1,35,1-5-56,is,0.0,0.0
537500,2,0,1-5-57,op,0.0,0.0
537501,2,1,1-5-58,deze,341.0,0.09081225033288948
537502,2,2,1-5-59,manier,239.0,0.06364846870838882
537503,2,3,1-5-60,hopen,0.0,0.0
537504,2,4,1-5-61,we,167.0,0.04447403462050599
