,sentence_id,word_id,word_id_orig,word,TRT,relFix
895740,0,0,1-5-1,de,0.0,
895741,0,1,1-5-2,enorme,0.0,
895742,0,2,1-5-3,belangstelling,0.0,
895743,0,3,1-5-4,die,0.0,
895744,0,4,1-5-5,het,0.0,
895745,0,5,1-5-6,publiek,0.0,
895746,0,6,1-5-7,toonde,0.0,
895747,0,7,1-5-8,voor,0.0,
895748,0,8,1-5-9,wat,0.0,
895749,0,9,1-5-10,indertijd,0.0,
895750,0,10,1-5-11,bekend,0.0,
895751,0,11,1-5-12,stond,0.0,
895752,0,12,1-5-13,als,0.0,
895753,0,13,1-5-14,de,0.0,
895754,0,14,1-5-15,zaak,0.0,
895755,0,15,1-5-16,styles,0.0,
895756,0,16,1-5-17,wordt,0.0,
895757,0,17,1-5-18,nu,0.0,
895758,0,18,1-5-19,wat,0.0,
895759,0,19,1-5-20,minder,0.0,
895760,1,0,1-5-21,niettemin,0.0,
895761,1,1,1-5-22,is,0.0,
895762,1,2,1-5-23,mij,0.0,
895763,1,3,1-5-24,zowel,0.0,
895764,1,4,1-5-25,door,0.0,
895765,1,5,1-5-26,mijn,0.0,
895766,1,6,1-5-27,vriend,0.0,
895767,1,7,1-5-28,poirot,0.0,
895768,1,8,1-5-29,als,0.0,
895769,1,9,1-5-30,door,0.0,
895770,1,10,1-5-31,de,0.0,
895771,1,11,1-5-32,betrokken,0.0,
895772,1,12,1-5-33,familieleden,0.0,
895773,1,13,1-5-34,verzocht,0.0,
895774,1,14,1-5-35,een,0.0,
895775,1,15,1-5-36,verslag,0.0,
895776,1,16,1-5-37,van,0.0,
895777,1,17,1-5-38,het,0.0,
895778,1,18,1-5-39,hele,0.0,
895779,1,19,1-5-40,gebeuren,0.0,
895780,1,20,1-5-41,te,0.0,
895781,1,21,1-5-42,schrijven,0.0,
895782,1,22,1-5-43,gezien,0.0,
895783,1,23,1-5-44,het,0.0,
895784,1,24,1-5-45,feit,0.0,
895785,1,25,1-5-46,dat,0.0,
895786,1,26,1-5-47,er,0.0,
895787,1,27,1-5-48,in,0.0,
895788,1,28,1-5-49,de,0.0,
895789,1,29,1-5-50,hele,0.0,
