,sentence_id,word_id,word_id_orig,word,TRT,relFix
358296,0,0,1-5-1,de,365.0,0.040340406719717066
358297,0,1,1-5-2,enorme,461.0,0.05095048629531388
358298,0,2,1-5-3,belangstelling,791.0,0.08742263483642794
358299,0,3,1-5-4,die,295.0,0.03260389036251105
358300,0,4,1-5-5,het,430.0,0.047524314765694076
358301,0,5,1-5-6,publiek,622.0,0.0687444739168877
358302,0,6,1-5-7,toonde,225.0,0.02486737400530504
358303,0,7,1-5-8,voor,509.0,0.05625552608311229
358304,0,8,1-5-9,wat,127.0,0.014036251105216623
358305,0,9,1-5-10,indertijd,823.0,0.09095932802829354
358306,0,10,1-5-11,bekend,797.0,0.08808576480990274
358307,0,11,1-5-12,stond,85.0,0.009394341290893015
358308,0,12,1-5-13,als,623.0,0.06885499557913351
358309,0,13,1-5-14,de,758.0,0.08377541998231654
358310,0,14,1-5-15,zaak,275.0,0.030393457117595047
358311,0,15,1-5-16,styles,587.0,0.0648762157382847
358312,0,16,1-5-17,wordt,491.0,0.054266136162687884
358313,0,17,1-5-18,nu,125.0,0.013815207780725022
358314,0,18,1-5-19,wat,158.0,0.017462422634836428
358315,0,19,1-5-20,minder,501.0,0.05537135278514589
358316,1,0,1-5-21,niettemin,673.0,0.05067007980725794
358317,1,1,1-5-22,is,136.0,0.010239421773829242
358318,1,2,1-5-23,mij,260.0,0.01957536515585002
358319,1,3,1-5-24,zowel,451.0,0.033955729558801384
358320,1,4,1-5-25,door,326.0,0.024544496310796568
358321,1,5,1-5-26,mijn,444.0,0.033428700496913114
358322,1,6,1-5-27,vriend,327.0,0.024619786176780605
358323,1,7,1-5-28,poirot,944.0,0.07107363348893239
358324,1,8,1-5-29,als,181.0,0.013627465743110977
358325,1,9,1-5-30,door,403.0,0.030341815991567534
358326,1,10,1-5-31,de,0.0,0.0
358327,1,11,1-5-32,betrokken,503.0,0.03787080258997139
358328,1,12,1-5-33,familieleden,311.0,0.02341514832103599
358329,1,13,1-5-34,verzocht,572.0,0.04306580334287005
358330,1,14,1-5-35,een,157.0,0.011820508959494052
358331,1,15,1-5-36,verslag,466.0,0.035085077548561966
358332,1,16,1-5-37,van,0.0,0.0
358333,1,17,1-5-38,het,210.0,0.015810871856648097
358334,1,18,1-5-39,hele,774.0,0.05827435627164584
358335,1,19,1-5-40,gebeuren,152.0,0.01144405962957386
358336,1,20,1-5-41,te,0.0,0.0
358337,1,21,1-5-42,schrijven,253.0,0.019048336093961754
