,sentence_id,word_id,word_id_orig,word,TRT,relFix
179148,0,0,1-5-1,de,0.0,0.0
179149,0,1,1-5-2,enorme,534.0,0.09168956043956043
179150,0,2,1-5-3,belangstelling,1906.0,0.3272664835164835
179151,0,3,1-5-4,die,0.0,0.0
179152,0,4,1-5-5,het,174.0,0.029876373626373628
179153,0,5,1-5-6,publiek,166.0,0.028502747252747252
179154,0,6,1-5-7,toonde,187.0,0.03210851648351648
179155,0,7,1-5-8,voor,0.0,0.0
179156,0,8,1-5-9,wat,0.0,0.0
179157,0,9,1-5-10,indertijd,326.0,0.05597527472527473
179158,0,10,1-5-11,bekend,170.0,0.02918956043956044
179159,0,11,1-5-12,stond,163.0,0.027987637362637364
179160,0,12,1-5-13,als,0.0,0.0
179161,0,13,1-5-14,de,0.0,0.0
179162,0,14,1-5-15,zaak,610.0,0.10473901098901099
179163,0,15,1-5-16,styles,427.0,0.0733173076923077
179164,0,16,1-5-17,wordt,0.0,0.0
179165,0,17,1-5-18,nu,0.0,0.0
179166,0,18,1-5-19,wat,561.0,0.09632554945054946
179167,0,19,1-5-20,minder,600.0,0.10302197802197802
179168,1,0,1-5-21,niettemin,210.0,0.031707685338970254
179169,1,1,1-5-22,is,0.0,0.0
179170,1,2,1-5-23,mij,688.0,0.10388041672957873
179171,1,3,1-5-24,zowel,0.0,0.0
179172,1,4,1-5-25,door,488.0,0.07368262116865469
179173,1,5,1-5-26,mijn,185.0,0.027932960893854747
179174,1,6,1-5-27,vriend,268.0,0.04046504605163823
179175,1,7,1-5-28,poirot,367.0,0.055412954854295635
179176,1,8,1-5-29,als,256.0,0.03865317831798279
179177,1,9,1-5-30,door,0.0,0.0
179178,1,10,1-5-31,de,171.0,0.025819115204590064
179179,1,11,1-5-32,betrokken,177.0,0.026725049071417786
179180,1,12,1-5-33,familieleden,263.0,0.03971010116261513
179181,1,13,1-5-34,verzocht,187.0,0.02823493884946399
179182,1,14,1-5-35,een,0.0,0.0
179183,1,15,1-5-36,verslag,280.0,0.04227691378529368
179184,1,16,1-5-37,van,0.0,0.0
179185,1,17,1-5-38,het,107.0,0.016155820625094366
179186,1,18,1-5-39,hele,0.0,0.0
179187,1,19,1-5-40,gebeuren,223.0,0.03367054205043032
179188,1,20,1-5-41,te,0.0,0.0
179189,1,21,1-5-42,schrijven,327.0,0.049373395742110825
179190,1,22,1-5-43,gezien,176.0,0.026574060093613166
179191,1,23,1-5-44,het,0.0,0.0
179192,1,24,1-5-45,feit,0.0,0.0
179193,1,25,1-5-46,dat,179.0,0.02702702702702703
179194,1,26,1-5-47,er,0.0,0.0
179195,1,27,1-5-48,in,0.0,0.0
179196,1,28,1-5-49,de,176.0,0.026574060093613166
179197,1,29,1-5-50,hele,0.0,0.0
179198,1,30,1-5-51,wereld,171.0,0.025819115204590064
179199,1,31,1-5-52,grote,99.0,0.014947908802657405
179200,1,32,1-5-53,ruchtbaarheid,924.0,0.13951381549146913
179201,1,33,1-5-54,aan,0.0,0.0
179202,1,34,1-5-55,gegeven,701.0,0.1058432734410388
179203,1,35,1-5-56,is,0.0,0.0
179204,2,0,1-5-57,op,0.0,0.0
179205,2,1,1-5-58,deze,203.0,0.09754925516578568
179206,2,2,1-5-59,manier,177.0,0.08505526189332052
179207,2,3,1-5-60,hopen,0.0,0.0
179208,2,4,1-5-61,we,173.0,0.08313310908217203
179209,2,5,1-5-62,voorgoed,176.0,0.0845747236905334
179210,2,6,1-5-63,een,0.0,0.0
179211,2,7,1-5-64,einde,174.0,0.08361364728495915
179212,2,8,1-5-65,te,0.0,0.0
179213,2,9,1-5-66,maken,101.0,0.04853435848149928
179214,2,10,1-5-67,aan,0.0,0.0
179215,2,11,1-5-68,de,0.0,0.0
179216,2,12,1-5-69,sensationele,290.0,0.13935607880826525
179217,2,13,1-5-70,geruchten,195.0,0.09370494954348871
179218,2,14,1-5-71,die,0.0,0.0
179219,2,15,1-5-72,nog,0.0,0.0
179220,2,16,1-5-73,steeds,238.0,0.11436809226333494
179221,2,17,1-5-74,de,0.0,0.0
179222,2,18,1-5-75,ronde,188.0,0.09034118212397886
179223,2,19,1-5-76,doen,166.0,0.07976934166266218
179224,3,0,1-6-1,ik,0.0,0.0
179225,3,1,1-6-2,zal,211.0,0.08675986842105263
179226,3,2,1-6-3,daarom,204.0,0.08388157894736842
179227,3,3,1-6-4,in,0.0,0.0
179228,3,4,1-6-5,het,0.0,0.0
179229,3,5,1-6-6,kort,203.0,0.0834703947368421
179230,3,6,1-6-7,de,89.0,0.036595394736842105
179231,3,7,1-6-8,omstandigheden,278.0,0.11430921052631579
179232,3,8,1-6-9,uiteenzetten,310.0,0.12746710526315788
179233,3,9,1-6-10,die,0.0,0.0
179234,3,10,1-6-11,ertoe,205.0,0.08429276315789473
179235,3,11,1-6-12,geleid,189.0,0.07771381578947369
179236,3,12,1-6-13,hebben,122.0,0.05016447368421053
179237,3,13,1-6-14,dat,0.0,0.0
179238,3,14,1-6-15,ik,0.0,0.0
179239,3,15,1-6-16,bij,221.0,0.09087171052631579
179240,3,16,1-6-17,de,0.0,0.0
179241,3,17,1-6-18,zaak,0.0,0.0
179242,3,18,1-6-19,betrokken,220.0,0.09046052631578948
179243,3,19,1-6-20,raakte,180.0,0.07401315789473684
179244,4,0,1-6-21,ik,0.0,0.0
179245,4,1,1-6-22,was,0.0,0.0
179246,4,2,1-6-23,gewond,189.0,0.05351075877689694
179247,4,3,1-6-24,van,0.0,0.0
179248,4,4,1-6-25,het,188.0,0.053227633069082674
179249,4,5,1-6-26,front,343.0,0.09711211778029445
179250,4,6,1-6-27,naar,121.0,0.034258210645526616
179251,4,7,1-6-28,huis,137.0,0.038788221970554926
179252,4,8,1-6-29,gestuurd,173.0,0.04898074745186863
179253,4,9,1-6-30,en,0.0,0.0
179254,4,10,1-6-31,nadat,184.0,0.052095130237825596
179255,4,11,1-6-32,ik,0.0,0.0
179256,4,12,1-6-33,enige,200.0,0.056625141562853906
179257,4,13,1-6-34,maanden,167.0,0.04728199320498301
179258,4,14,1-6-35,had,0.0,0.0
179259,4,15,1-6-36,doorgebracht,215.0,0.06087202718006795
179260,4,16,1-6-37,in,0.0,0.0
179261,4,17,1-6-38,een,0.0,0.0
179262,4,18,1-6-39,nogal,242.0,0.06851642129105323
179263,4,19,1-6-40,deprimerend,152.0,0.04303510758776897
179264,4,20,1-6-41,herstellingsoord,524.0,0.14835787089467722
179265,4,21,1-6-42,kreeg,0.0,0.0
179266,4,22,1-6-43,ik,173.0,0.04898074745186863
179267,4,23,1-6-44,een,0.0,0.0
179268,4,24,1-6-45,maand,216.0,0.061155152887882216
179269,4,25,1-6-46,ziekteverlof,308.0,0.08720271800679502
179270,5,0,1-6-47,aangezien,492.0,0.09609375
179271,5,1,1-6-48,ik,0.0,0.0
179272,5,2,1-6-49,geen,0.0,0.0
179273,5,3,1-6-50,naaste,308.0,0.06015625
179274,5,4,1-6-51,familie,304.0,0.059375
179275,5,5,1-6-52,of,0.0,0.0
179276,5,6,1-6-53,vrienden,0.0,0.0
179277,5,7,1-6-54,heb,324.0,0.06328125
179278,5,8,1-6-55,was,0.0,0.0
179279,5,9,1-6-56,ik,201.0,0.0392578125
179280,5,10,1-6-57,nog,0.0,0.0
179281,5,11,1-6-58,aan,188.0,0.03671875
179282,5,12,1-6-59,het,0.0,0.0
179283,5,13,1-6-60,overleggen,654.0,0.127734375
179284,5,14,1-6-61,wat,198.0,0.038671875
179285,5,15,1-6-62,ik,0.0,0.0
179286,5,16,1-6-63,zou,407.0,0.0794921875
179287,5,17,1-6-64,gaan,339.0,0.0662109375
179288,5,18,1-6-65,doen,120.0,0.0234375
179289,5,19,1-6-66,toen,181.0,0.0353515625
179290,5,20,1-6-67,ik,0.0,0.0
179291,5,21,1-6-68,john,204.0,0.03984375
179292,5,22,1-6-69,cavendish,484.0,0.09453125
179293,5,23,1-6-70,tegen,171.0,0.0333984375
179294,5,24,1-6-71,t,0.0,0.0
179295,5,25,1-6-72,lijf,315.0,0.0615234375
179296,5,26,1-6-73,liep,230.0,0.044921875
179297,6,0,1-6-74,ik,0.0,0.0
179298,6,1,1-6-75,had,0.0,0.0
179299,6,2,1-6-76,hem,0.0,0.0
179300,6,3,1-6-77,de,188.0,0.2785185185185185
179301,6,4,1-6-78,laatste,185.0,0.2740740740740741
179302,6,5,1-6-79,jaren,0.0,0.0
179303,6,6,1-6-80,weinig,175.0,0.25925925925925924
179304,6,7,1-6-81,gezien,127.0,0.18814814814814815
179305,7,0,1-6-82,eigenlijk,76.0,0.0811965811965812
179306,7,1,1-6-83,had,190.0,0.202991452991453
179307,7,2,1-6-84,ik,0.0,0.0
179308,7,3,1-6-85,hem,185.0,0.19764957264957264
179309,7,4,1-6-86,nooit,182.0,0.19444444444444445
179310,7,5,1-6-87,goed,152.0,0.1623931623931624
179311,7,6,1-6-88,gekend,151.0,0.16132478632478633
179312,8,0,1-7-1,in,199.0,0.06207111665626949
179313,8,1,1-7-2,de,0.0,0.0
179314,8,2,1-7-3,eerste,155.0,0.04834684965689332
179315,8,3,1-7-4,plaats,0.0,0.0
179316,8,4,1-7-5,was,0.0,0.0
179317,8,5,1-7-6,hij,172.0,0.053649407361197755
179318,8,6,1-7-7,ruim,0.0,0.0
179319,8,7,1-7-8,vijftien,349.0,0.10885839051777917
179320,8,8,1-7-9,jaar,0.0,0.0
179321,8,9,1-7-10,ouder,187.0,0.05832813474734872
179322,8,10,1-7-11,dan,0.0,0.0
179323,8,11,1-7-12,ik,0.0,0.0
179324,8,12,1-7-13,hoewel,0.0,0.0
179325,8,13,1-7-14,je,0.0,0.0
179326,8,14,1-7-15,hem,0.0,0.0
