,sentence_id,word_id,word_id_orig,word,TRT,relFix
477728,0,0,1-5-1,de,191.0,0.026840921866216977
477729,0,1,1-5-2,enorme,270.0,0.03794266441821248
477730,0,2,1-5-3,belangstelling,641.0,0.09007869589657111
477731,0,3,1-5-4,die,134.0,0.01883080382237212
477732,0,4,1-5-5,het,182.0,0.025576166385609892
477733,0,5,1-5-6,publiek,145.0,0.020376616076447442
477734,0,6,1-5-7,toonde,598.0,0.08403597526700393
477735,0,7,1-5-8,voor,401.0,0.056351883080382234
477736,0,8,1-5-9,wat,378.0,0.05311973018549747
477737,0,9,1-5-10,indertijd,1201.0,0.16877459246767848
477738,0,10,1-5-11,bekend,333.0,0.046795952782462055
477739,0,11,1-5-12,stond,189.0,0.026559865092748734
477740,0,12,1-5-13,als,0.0,0.0
477741,0,13,1-5-14,de,215.0,0.030213603147835864
477742,0,14,1-5-15,zaak,272.0,0.03822372119168072
477743,0,15,1-5-16,styles,344.0,0.04834176503653738
477744,0,16,1-5-17,wordt,236.0,0.03316469926925239
477745,0,17,1-5-18,nu,397.0,0.055789769533445756
477746,0,18,1-5-19,wat,461.0,0.06478358628442946
477747,0,19,1-5-20,minder,528.0,0.07419898819561552
477748,1,0,1-5-21,niettemin,483.0,0.033471933471933474
477749,1,1,1-5-22,is,0.0,0.0
477750,1,2,1-5-23,mij,745.0,0.05162855162855163
477751,1,3,1-5-24,zowel,833.0,0.057726957726957726
477752,1,4,1-5-25,door,223.0,0.015453915453915454
477753,1,5,1-5-26,mijn,180.0,0.012474012474012475
477754,1,6,1-5-27,vriend,512.0,0.03548163548163548
477755,1,7,1-5-28,poirot,1238.0,0.0857934857934858
477756,1,8,1-5-29,als,363.0,0.025155925155925157
477757,1,9,1-5-30,door,178.0,0.012335412335412336
477758,1,10,1-5-31,de,535.0,0.037075537075537075
477759,1,11,1-5-32,betrokken,608.0,0.04213444213444213
477760,1,12,1-5-33,familieleden,670.0,0.04643104643104643
477761,1,13,1-5-34,verzocht,473.0,0.032778932778932776
477762,1,14,1-5-35,een,0.0,0.0
477763,1,15,1-5-36,verslag,666.0,0.046153846153846156
477764,1,16,1-5-37,van,354.0,0.024532224532224534
477765,1,17,1-5-38,het,0.0,0.0
477766,1,18,1-5-39,hele,169.0,0.011711711711711712
477767,1,19,1-5-40,gebeuren,310.0,0.021483021483021482
477768,1,20,1-5-41,te,0.0,0.0
477769,1,21,1-5-42,schrijven,409.0,0.028343728343728343
477770,1,22,1-5-43,gezien,439.0,0.030422730422730422
477771,1,23,1-5-44,het,0.0,0.0
477772,1,24,1-5-45,feit,302.0,0.02092862092862093
477773,1,25,1-5-46,dat,186.0,0.01288981288981289
477774,1,26,1-5-47,er,0.0,0.0
477775,1,27,1-5-48,in,234.0,0.016216216216216217
477776,1,28,1-5-49,de,195.0,0.013513513513513514
477777,1,29,1-5-50,hele,224.0,0.015523215523215523
477778,1,30,1-5-51,wereld,210.0,0.014553014553014554
477779,1,31,1-5-52,grote,181.0,0.012543312543312543
477780,1,32,1-5-53,ruchtbaarheid,2716.0,0.18821898821898822
477781,1,33,1-5-54,aan,0.0,0.0
477782,1,34,1-5-55,gegeven,512.0,0.03548163548163548
477783,1,35,1-5-56,is,282.0,0.019542619542619544
477784,2,0,1-5-57,op,0.0,0.0
477785,2,1,1-5-58,deze,234.0,0.03493058665472459
477786,2,2,1-5-59,manier,270.0,0.040304523063143756
477787,2,3,1-5-60,hopen,605.0,0.090311986863711
477788,2,4,1-5-61,we,0.0,0.0
477789,2,5,1-5-62,voorgoed,1042.0,0.1555456038214659
477790,2,6,1-5-63,een,159.0,0.02373488580385132
477791,2,7,1-5-64,einde,406.0,0.06060606060606061
477792,2,8,1-5-65,te,0.0,0.0
477793,2,9,1-5-66,maken,320.0,0.047768323630392594
477794,2,10,1-5-67,aan,162.0,0.02418271383788625
477795,2,11,1-5-68,de,0.0,0.0
477796,2,12,1-5-69,sensationele,981.0,0.1464397671294223
477797,2,13,1-5-70,geruchten,616.0,0.09195402298850575
477798,2,14,1-5-71,die,181.0,0.027018958053440813
477799,2,15,1-5-72,nog,394.0,0.05881474846992089
477800,2,16,1-5-73,steeds,201.0,0.03000447828034035
477801,2,17,1-5-74,de,0.0,0.0
477802,2,18,1-5-75,ronde,810.0,0.12091356918943126
477803,2,19,1-5-76,doen,318.0,0.04746977160770264
477804,3,0,1-6-1,ik,209.0,0.04985687022900764
477805,3,1,1-6-2,zal,0.0,0.0
477806,3,2,1-6-3,daarom,687.0,0.16388358778625955
477807,3,3,1-6-4,in,0.0,0.0
477808,3,4,1-6-5,het,184.0,0.04389312977099236
477809,3,5,1-6-6,kort,0.0,0.0
477810,3,6,1-6-7,de,164.0,0.039122137404580155
477811,3,7,1-6-8,omstandigheden,371.0,0.08850190839694656
477812,3,8,1-6-9,uiteenzetten,334.0,0.07967557251908397
477813,3,9,1-6-10,die,175.0,0.04174618320610687
477814,3,10,1-6-11,ertoe,137.0,0.032681297709923667
477815,3,11,1-6-12,geleid,196.0,0.046755725190839696
477816,3,12,1-6-13,hebben,327.0,0.07800572519083969
477817,3,13,1-6-14,dat,192.0,0.04580152671755725
477818,3,14,1-6-15,ik,0.0,0.0
477819,3,15,1-6-16,bij,268.0,0.06393129770992366
477820,3,16,1-6-17,de,289.0,0.06894083969465649
477821,3,17,1-6-18,zaak,0.0,0.0
477822,3,18,1-6-19,betrokken,210.0,0.050095419847328244
477823,3,19,1-6-20,raakte,449.0,0.10710877862595419
477824,4,0,1-6-21,ik,0.0,0.0
477825,4,1,1-6-22,was,229.0,0.02082007455223202
477826,4,2,1-6-23,gewond,380.0,0.0345485953268479
477827,4,3,1-6-24,van,141.0,0.012819347213383035
477828,4,4,1-6-25,het,506.0,0.04600418219838167
477829,4,5,1-6-26,front,297.0,0.02700245476861533
477830,4,6,1-6-27,naar,621.0,0.056459678152559326
477831,4,7,1-6-28,huis,0.0,0.0
477832,4,8,1-6-29,gestuurd,423.0,0.038458041640149106
477833,4,9,1-6-30,en,0.0,0.0
477834,4,10,1-6-31,nadat,507.0,0.046095099554504956
477835,4,11,1-6-32,ik,0.0,0.0
477836,4,12,1-6-33,enige,323.0,0.02936630602782071
477837,4,13,1-6-34,maanden,210.0,0.019092644785889627
477838,4,14,1-6-35,had,386.0,0.035094099463587596
477839,4,15,1-6-36,doorgebracht,1490.0,0.13546686062369306
